gene_id	loading	tail
ENSG00000219607.4	-0.015532520063201829	bottom
ENSG00000285654.1	-0.01543070234005996	bottom
ENSG00000289075.1	-0.015383394224788441	bottom
ENSG00000126545.14	-0.015383188917977226	bottom
ENSG00000138207.15	-0.015363039032880143	bottom
ENSG00000131386.20	-0.015344622861599181	bottom
ENSG00000198353.8	-0.015289761335999337	bottom
ENSG00000250378.4	-0.015259306664753895	bottom
ENSG00000170927.15	-0.015200862002435783	bottom
ENSG00000167676.5	-0.015126603826508664	bottom
ENSG00000159307.20	-0.015126453054324354	bottom
ENSG00000164181.14	-0.015005188101557059	bottom
ENSG00000255967.1	-0.01491986438672292	bottom
