PC	covar	n	r	p
PC1069	SMTSISCH	1301	0.006628748282621679	0.8112082302968378
PC1070	SMRIN	1301	0.015067240667817566	0.5871474141507544
PC1070	SMTSISCH	1301	0.006801299670516251	0.8063900950677954
PC1071	SMRIN	1301	-0.017189963208226026	0.53559949872656
PC1071	SMTSISCH	1301	-0.0024237834187110243	0.9304008998616151
PC1072	SMRIN	1301	0.01254628939451219	0.6511827855344551
PC1072	SMTSISCH	1301	-0.0231513665272328	0.40407559744893173
PC1073	SMRIN	1301	0.0062780616350688835	0.8210222744823221
PC1073	SMTSISCH	1301	0.0047888407275897445	0.8629930025869531
PC1074	SMRIN	1301	-0.02671252703918346	0.3356730623616526
PC1074	SMTSISCH	1301	-0.0029323895970721887	0.9158457493539159
PC1075	SMRIN	1301	0.013598892581296304	0.6240951452336303
PC1075	SMTSISCH	1301	0.016899950319388925	0.5425057156874211
PC1076	SMRIN	1301	0.017261227006045685	0.5339092562404731
PC1076	SMTSISCH	1301	0.014720084268081284	0.5957911915228853
PC1077	SMRIN	1301	-0.005954792684415406	0.8300939221386713
PC1077	SMTSISCH	1301	0.024909244992982957	0.3693259762686425
PC1078	SMRIN	1301	0.013361318188740125	0.6301663839106918
PC1078	SMTSISCH	1301	0.027899644098654548	0.31463149388756434
PC1079	SMRIN	1301	-0.027396494477598368	0.32344169445875404
PC1079	SMTSISCH	1301	0.007361404727378932	0.7908017389746151
PC1080	SMRIN	1301	0.014005338340704498	0.6137674441918057
PC1080	SMTSISCH	1301	-0.018898728343844824	0.4958265920328152
PC1081	SMRIN	1301	0.010807972711166493	0.6969259079135565
PC1081	SMTSISCH	1301	0.006636787868831529	0.810983581489411
PC1082	SMRIN	1301	-0.007388064296755627	0.7900617993559492
PC1082	SMTSISCH	1301	-0.021920449135265727	0.4295325125135747
PC1083	SMRIN	1301	-0.021194363100475965	0.4449754377161975
PC1083	SMTSISCH	1301	0.02654393264508416	0.33873314334082827
PC1084	SMRIN	1301	-0.0017311469207559186	0.9502590920196144
PC1084	SMTSISCH	1301	0.0022592450607197235	0.9351148331711334
PC1085	SMRIN	1301	-0.024141738044546064	0.3842636504144
PC1085	SMTSISCH	1301	0.004037086839636438	0.8843351948379731
PC1086	SMRIN	1301	0.013967238692263831	0.614732346284768
PC1086	SMTSISCH	1301	-0.0024081587502703017	0.9308484358302082
PC1087	SMRIN	1301	0.01768342705973382	0.5239509836842486
PC1087	SMTSISCH	1301	-0.015616556265110111	0.5735899153597587
PC1088	SMRIN	1301	0.012190671322316014	0.6604415729806277
PC1088	SMTSISCH	1301	-0.008520134485127367	0.7588234903087083
PC1089	SMRIN	1301	0.007872887330749057	0.7766390812327384
PC1089	SMTSISCH	1301	0.0056979898397701	0.8373166035199863
PC1090	SMRIN	1301	-0.00823688374089499	0.7666049083407416
PC1090	SMTSISCH	1301	-0.0098188470191936	0.723467936135718
PC1091	SMRIN	1301	0.008104972351392351	0.7702368504654251
PC1091	SMTSISCH	1301	-2.2263926907343458e-5	0.9993598779674446
PC1092	SMRIN	1301	0.002645427373001348	0.9240548062132421
PC1092	SMTSISCH	1301	-0.0078091959933607805	0.7783987261227061
PC1093	SMRIN	1301	0.009856266440084714	0.7224575198204697
PC1093	SMTSISCH	1301	0.016648816744885206	0.5485216890033733
PC1094	SMRIN	1301	-0.028259413991298964	0.3084294260831662
PC1094	SMTSISCH	1301	-0.008365980975882733	0.7630554008640662
PC1095	SMRIN	1301	0.010167458460482615	0.7140734428200883
PC1095	SMTSISCH	1301	-0.0025711785166072664	0.9261801765902439
PC1096	SMRIN	1301	0.008153360333345098	0.7689039853919994
PC1096	SMTSISCH	1301	-0.005360022648787117	0.8468428799977212
PC1097	SMRIN	1301	-0.0018889325290443169	0.9457321478496671
PC1097	SMTSISCH	1301	-0.0020730753447817437	0.940451225533082
PC1098	SMRIN	1301	0.0164873796368548	0.5524062568886289
PC1098	SMTSISCH	1301	-0.002327187566555078	0.9331680328752838
PC1099	SMRIN	1301	0.007367199531374689	0.7906408874338704
PC1099	SMTSISCH	1301	0.0035790624169462545	0.8973806923610067
PC1100	SMRIN	1301	0.016656264364142897	0.5483428068874506
PC1100	SMTSISCH	1301	-0.008279021938076872	0.7654457834895788
PC1101	SMRIN	1301	-0.02514662070258788	0.36478004095147654
PC1101	SMTSISCH	1301	0.009992175663531524	0.7187917138484083
PC1102	SMRIN	1301	-0.010089860165716695	0.7161609032715672
PC1102	SMTSISCH	1301	4.354601043171598e-4	0.9874803662239536
PC1103	SMRIN	1301	-0.001814965698032397	0.9478540824405941
PC1103	SMTSISCH	1301	0.020607747221585943	0.4576796839260874
PC1104	SMRIN	1301	0.0059473461624514395	0.8303031598726003
PC1104	SMTSISCH	1301	-0.014309055247150954	0.6060995744585473
PC1105	SMRIN	1301	-0.00523906277314746	0.8502578904916113
PC1105	SMTSISCH	1301	0.009608236513387197	0.7291638756885785
PC1106	SMRIN	1301	-0.014867386209983598	0.5921164718703276
PC1106	SMTSISCH	1301	0.004118831793836023	0.882010113158866
PC1107	SMRIN	1301	0.007792129439257153	0.7788704289518096
PC1107	SMTSISCH	1301	0.009608431031872278	0.729158608004647
PC1108	SMRIN	1301	0.01890049060638807	0.49578640247416483
PC1108	SMTSISCH	1301	-0.010926160096272146	0.6937783756506931
PC1109	SMRIN	1301	-0.028905201924914737	0.29750063264379756
PC1109	SMTSISCH	1301	0.015800373416121734	0.5690865036338038
PC1110	SMRIN	1301	-0.019948081436238534	0.4722057431391865
PC1110	SMTSISCH	1301	0.020092686261871825	0.46899995193099886
PC1111	SMRIN	1301	0.014104021816642224	0.6112713190878255
PC1111	SMTSISCH	1301	-0.022481127822853345	0.41782337487067966
PC1112	SMRIN	1301	-2.648469193911775e-4	0.9923853596604006
PC1112	SMTSISCH	1301	0.0011248004304483595	0.9676691020562858
PC1113	SMRIN	1301	0.002445255693951517	0.9297859073091528
PC1113	SMTSISCH	1301	7.045374771582186e-4	0.9797456385012755
PC1114	SMRIN	1301	-0.011449538137036487	0.6799038975772687
PC1114	SMTSISCH	1301	-0.014428859778097894	0.6030867161759675
PC1115	SMRIN	1301	-0.021429036371217423	0.4399499589599023
PC1115	SMTSISCH	1301	-0.02748584474627716	0.32186554602806183
PC1116	SMRIN	1301	-0.02346801470573789	0.3976757587311489
PC1116	SMTSISCH	1301	-0.012171584779550873	0.6609399930385926
PC1117	SMRIN	1301	-0.007350376699356522	0.7911078783609211
PC1117	SMTSISCH	1301	0.0047470206991099845	0.8641777961847018
PC1118	SMRIN	1301	-0.015059462863949599	0.587340435520866
PC1118	SMTSISCH	1301	-0.016849227042146593	0.5437181533787192
PC1119	SMRIN	1301	-0.011701067888836698	0.6732739455482496
PC1119	SMTSISCH	1301	0.007209001267500077	0.79503531307257
PC1120	SMRIN	1301	-0.016652214537860456	0.5484400748706822
PC1120	SMTSISCH	1301	-0.0010417292153467922	0.970055709339881
PC1121	SMRIN	1301	-0.01562830192546293	0.5733016496610689
PC1121	SMTSISCH	1301	-0.013567828129970556	0.6248875648040211
PC1122	SMRIN	1301	-0.04206582949418282	0.12939269287613497
PC1122	SMTSISCH	1301	0.009905552831587517	0.7211274038576705
PC1123	SMRIN	1301	0.013049974090894452	0.6381606888256989
PC1123	SMTSISCH	1301	-0.004283381420898022	0.8773329066579794
PC1124	SMRIN	1301	-0.02307442191060833	0.4056399884978277
PC1124	SMTSISCH	1301	0.005391748823514385	0.8459476405941555
PC1125	SMRIN	1301	0.006264812201180793	0.8213936224024208
PC1125	SMTSISCH	1301	0.01575401847065772	0.5702205807081704
PC1126	SMRIN	1301	0.011748185741059838	0.6720347847387831
PC1126	SMTSISCH	1301	-0.009143175302863016	0.741794020921097
PC1127	SMRIN	1301	0.016777293519006035	0.5454398849986779
PC1127	SMTSISCH	1301	0.011930451621205854	0.6672497433152302
PC1128	SMRIN	1301	-0.00934715093540318	0.7362456585081153
PC1128	SMTSISCH	1301	-0.019384596565353577	0.48481211379504774
PC1129	SMRIN	1301	-0.02652237194448763	0.3391257677123316
PC1129	SMTSISCH	1301	-0.00409776540900447	0.8826092106007551
PC1130	SMRIN	1301	0.005902246043803679	0.8315706717952007
PC1130	SMTSISCH	1301	-2.82441459934445e-6	0.9999187937414526
PC1131	SMRIN	1301	-0.00418191128665209	0.8802166283549301
PC1131	SMTSISCH	1301	-0.01947020066168893	0.4828853085671275
PC1132	SMRIN	1301	-0.001363546220171825	0.9608117022437815
PC1132	SMTSISCH	1301	-0.014943495213758266	0.5902218720951216
PC1133	SMRIN	1301	0.018832910573860905	0.4973288525830729
PC1133	SMTSISCH	1301	2.48958644819667e-4	0.9928421524048563
PC1134	SMRIN	1301	0.0023076505209977103	0.9337278000182245
PC1134	SMTSISCH	1301	0.009641254077549073	0.7282699221827442
PC1135	SMRIN	1301	-0.00138600258820932	0.9601668380568006
PC1135	SMTSISCH	1301	0.004469838691666124	0.8720381647335594
PC1136	SMRIN	1301	-0.009613267035400297	0.7290276500683484
PC1136	SMTSISCH	1301	-0.013776411090085842	0.6195751972942196
PC1137	SMRIN	1301	0.016337307551839333	0.5560294080213504
PC1137	SMTSISCH	1301	0.00668462201706226	0.8096472819547847
PC1138	SMRIN	1301	0.022570157422378244	0.41598152710016256
PC1138	SMTSISCH	1301	0.007667092481489738	0.7823287993133212
PC1139	SMRIN	1301	0.01511225657616102	0.5860308333127765
PC1139	SMTSISCH	1301	0.006893397037892995	0.8038214579634259
PC1140	SMRIN	1301	-0.007425697199839831	0.7890176153833179
PC1140	SMTSISCH	1301	0.007074274318261951	0.7987828876599903
PC1141	SMRIN	1301	0.008013678557653496	0.7727534160427006
PC1141	SMTSISCH	1301	-0.0010213446585358513	0.9706413923611468
PC1142	SMRIN	1301	-0.023422466334732966	0.39859256940898713
PC1142	SMTSISCH	1301	0.012928429032873062	0.641293079806504
PC1143	SMRIN	1301	-0.02263883660508549	0.4145639663753167
PC1143	SMTSISCH	1301	-0.011487222745978508	0.678908995681438
PC1144	SMRIN	1301	-0.0023101110225200888	0.9336573009648717
PC1144	SMTSISCH	1301	-0.027632870911819284	0.31928290695918976
PC1145	SMRIN	1301	0.00459894508455921	0.868375327299226
PC1145	SMTSISCH	1301	0.012937088222551582	0.6410697080177726
PC1146	SMRIN	1301	0.006938205461675976	0.8025724937569135
PC1146	SMTSISCH	1301	7.38852501432395e-4	0.9787593620883823
PC1147	SMRIN	1301	-0.0012334126404216854	0.9645491503861144
PC1147	SMTSISCH	1301	0.009423668233890002	0.7341678240005363
PC1148	SMRIN	1301	0.009718856671882428	0.7261702799918119
PC1148	SMTSISCH	1301	-0.014084015203814136	0.6117770083264114
PC1149	SMRIN	1301	-0.016263846857286216	0.5578071627157783
PC1149	SMTSISCH	1301	0.020342831405017695	0.4634829088402467
PC1150	SMRIN	1301	0.021795570012203027	0.43216616666986485
PC1150	SMTSISCH	1301	-0.002179369207810036	0.9374040621914095
PC1151	SMRIN	1301	0.03416404318184922	0.2181543231385793
PC1151	SMTSISCH	1301	-0.020974897919753762	0.4497046851200025
PC1152	SMRIN	1301	-0.009005499002258175	0.7455465808993663
PC1152	SMTSISCH	1301	-0.017480895854125204	0.5287161155615994
PC1153	SMRIN	1301	0.020636383009845827	0.45705483963848315
PC1153	SMTSISCH	1301	-0.009296610856948108	0.7376191375933984
PC1154	SMRIN	1301	-0.026092518007883453	0.34701429941685946
PC1154	SMTSISCH	1301	0.00847611602664363	0.7600311806572346
PC1155	SMRIN	1301	-6.85211268794664e-4	0.9803011227048577
PC1155	SMTSISCH	1301	-0.006332693381057636	0.819491509691663
PC1156	SMRIN	1301	-0.010094388564099945	0.71603902706886835
PC1156	SMTSISCH	1301	-0.0031507565956766744	0.9096049324207445
PC1157	SMRIN	1301	-0.03613220627315246	0.19276644508424576
PC1157	SMTSISCH	1301	0.012355392621516928	0.6561463626723377
PC1158	SMRIN	1301	-0.0269480478607262	0.3314280916495377
PC1158	SMTSISCH	1301	0.009547725937884683	0.7308031591864448
PC1159	SMRIN	1301	0.011307771102475325	0.6836516298979058
PC1159	SMTSISCH	1301	-0.015277268987059106	0.581946281194762
PC1160	SMRIN	1301	-7.8745462836812e-4	0.9773625041301808
PC1160	SMTSISCH	1301	-0.005483199853892751	0.8433682189334573
PC1161	SMRIN	1301	-0.006436827891270076	0.8165755994095513
PC1161	SMTSISCH	1301	7.258001042803374e-4	0.9791345080591711
PC1162	SMRIN	1301	-0.01474490152166327	0.5951713520914345
PC1162	SMTSISCH	1301	0.015152668732907605	0.5850292835500353
PC1163	SMRIN	1301	-0.028351302206819348	0.3068584036728994
PC1163	SMTSISCH	1301	0.005415714676538349	0.8452715111692229
PC1164	SMRIN	1301	0.011343346859524305	0.6827104180468895
PC1164	SMTSISCH	1301	-0.015270253631903716	0.5821196615490134
PC1165	SMRIN	1301	-0.026809228023542932	0.3339259342863071
PC1165	SMTSISCH	1301	0.016481711968778893	0.5525428793626219
PC1166	SMRIN	1301	0.03855480354736091	0.16458117861414953
PC1166	SMTSISCH	1301	0.0073870085728127725	0.7900910975134328
PC1167	SMRIN	1301	-0.01444902182819985	0.6025803409311339
PC1167	SMTSISCH	1301	-0.0040779731657655865	0.8831721344280502
PC1168	SMRIN	1301	0.030416424234797842	0.2729472565974745
PC1168	SMTSISCH	1301	-0.008850340601996113	0.7497828745549344
PC1169	SMRIN	1301	0.008802105080075466	0.7511013946611711
PC1169	SMTSISCH	1301	0.01566430556245798	0.5724184648708102
PC1170	SMRIN	1301	0.02898490380086753	0.2961699692469053
PC1170	SMTSISCH	1301	0.005124172752517432	0.853504134522267
PC1171	SMRIN	1301	-0.021714772414182678	0.43387512400600126
PC1171	SMTSISCH	1301	-0.0021169730639982345	0.9391926861517494
PC1172	SMRIN	1301	0.004573161788360975	0.8691065943324117
PC1172	SMTSISCH	1301	0.005676771609221228	0.8379139964110199
PC1173	SMRIN	1301	6.353462908648449e-4	0.9817344119474765
PC1173	SMTSISCH	1301	-0.005037161800078573	0.8559643020862819
PC1174	SMRIN	1301	-0.005841712434544917	0.8332726201929872
PC1174	SMTSISCH	1301	0.009250857375878496	0.7388632581612817
PC1175	SMRIN	1301	0.03966065122366778	0.1527966912710256
PC1175	SMTSISCH	1301	0.027266761071611682	0.3257391342926812
PC1176	SMRIN	1301	0.038651087289630584	0.16352872040509098
PC1176	SMTSISCH	1301	0.01365301880108794	0.6227154832774549
PC1177	SMRIN	1301	-0.004251882479990832	0.8782279158948588
PC1177	SMTSISCH	1301	0.019597791742657703	0.4800211745735641
PC1178	SMRIN	1301	-0.021669981649209902	0.43482417607268786
PC1178	SMTSISCH	1301	0.025914510767192464	0.3503149087399581
PC1179	SMRIN	1301	0.0013166344127718804	0.9621589187254036
PC1179	SMTSISCH	1301	0.008937169977524171	0.7474112317234003
PC1180	SMRIN	1301	-0.012833939538518736	0.6437326282753355
PC1180	SMTSISCH	1301	-0.009650557815235068	0.7280180892508386
PC1181	SMRIN	1301	3.686771403597661e-4	0.9894002772828454
PC1181	SMTSISCH	1301	0.004996664603594699	0.8571098075714038
PC1182	SMRIN	1301	-0.009374276520009788	0.7355088393042559
PC1182	SMTSISCH	1301	0.0030709060618445915	0.91188639427085
PC1183	SMRIN	1301	0.009832535344376324	0.7230982617633857
PC1183	SMTSISCH	1301	0.025832309046492474	0.35184578334870065
PC1184	SMRIN	1301	0.010348610827749915	0.7092086243764946
PC1184	SMTSISCH	1301	-0.0014908914743107242	0.9571551671051637
PC1185	SMRIN	1301	-0.006200114345123108	0.8232075114904297
PC1185	SMTSISCH	1301	0.006883219083563729	0.8041052222641806
PC1186	SMRIN	1301	0.026534709024939533	0.3389010714999683
PC1186	SMTSISCH	1301	-0.02111435090260816	0.4466963279670497
PC1187	SMRIN	1301	0.012349301771671577	0.6563049844840588
PC1187	SMTSISCH	1301	-0.019336736329295116	0.48589117838203777
PC1188	SMRIN	1301	0.016270217865241604	0.5576528744846048
PC1188	SMTSISCH	1301	0.01872488939949349	0.49979962513943044
PC1189	SMRIN	1301	-0.03103824472858119	0.2632580826833496
PC1189	SMTSISCH	1301	0.011796880843155963	0.6707550782104642
PC1190	SMRIN	1301	0.03519656345553068	0.20455132014304497
PC1190	SMTSISCH	1301	-0.002511322881767331	0.9278939254876685
PC1191	SMRIN	1301	0.003826074622025209	0.8903415940965277
PC1191	SMTSISCH	1301	0.01530724313492249	0.5812057594702645
PC1192	SMRIN	1301	-0.023371492670385196	0.39962008803751947
PC1192	SMTSISCH	1301	0.0020934287098539547	0.9398676797105079
PC1193	SMRIN	1301	-5.837899774169315e-4	0.9832163778033095
PC1193	SMTSISCH	1301	-0.00848153209819072	0.7598825537322595
PC1194	SMRIN	1301	0.006697939489786004	0.809275342156855
PC1194	SMTSISCH	1301	-0.012832148261589998	0.6437789129825344
PC1195	SMRIN	1301	0.02031019059464826	0.464200758623716
PC1195	SMTSISCH	1301	-0.0027443029998068143	0.9212253386734512
PC1196	SMRIN	1301	0.004482829065133598	0.8716694935001007
PC1196	SMTSISCH	1301	0.019609727858520356	0.4797537095787563
PC1197	SMRIN	1301	-0.024841272155504916	0.3706341629891209
PC1197	SMTSISCH	1301	7.206609002564919e-4	0.9792822179570693
PC1198	SMRIN	1301	-0.016394156559309703	0.5546555554509653
PC1198	SMTSISCH	1301	0.012826500808161088	0.6439248462587088
PC1199	SMRIN	1301	-0.0019665139942598754	0.9435069312939466
PC1199	SMTSISCH	1301	-0.003451601511651231	0.901016134811424
PC1200	SMRIN	1301	0.009241646987259497	0.7391137881286682
PC1200	SMTSISCH	1301	-0.026839114113094236	0.33338715974879396
PC1201	SMRIN	1301	0.024057077106448038	0.3859336843706418
PC1201	SMTSISCH	1301	0.02204966157902797	0.42681730062475254
PC1202	SMRIN	1301	0.03774999888782362	0.1735784255504039
PC1202	SMTSISCH	1301	-0.015221631140695418	0.5833219995326793
PC1203	SMRIN	1301	-0.004085218918600558	0.8829660464922285
PC1203	SMTSISCH	1301	-0.00727994659383532	0.7930637839124477
PC1204	SMRIN	1301	-0.0371458295770517	0.18057028644823983
PC1204	SMTSISCH	1301	0.0088857366432445	0.7488157863457172
PC1205	SMRIN	1301	-0.025743163473031048	0.35351075123015474
PC1205	SMTSISCH	1301	-0.004450559448163595	0.8725853674053227
PC1206	SMRIN	1301	0.005209136346973205	0.8511032267327
PC1206	SMTSISCH	1301	0.02646785549411732	0.34011982279892616
PC1207	SMRIN	1301	-0.008972176700800067	0.7464557377484179
PC1207	SMTSISCH	1301	0.010344277444454224	0.7093248594766902
PC1208	SMRIN	1301	0.018943111049803465	0.4948149443153126
PC1208	SMTSISCH	1301	3.1088911791081583e-4	0.9910616470111927
PC1209	SMRIN	1301	0.0033803798142839313	0.9030484299727046
PC1209	SMTSISCH	1301	-0.010021217587557116	0.7180092157700328
PC1210	SMRIN	1301	0.01966640166824083	0.47848486914493027
PC1210	SMTSISCH	1301	-0.01517560635143255	0.584461165598825
PC1211	SMRIN	1301	-0.0056702541893604375	0.8380975111579622
PC1211	SMTSISCH	1301	0.027406084333585653	0.3232722880689822
PC1212	SMRIN	1301	-0.03942649617028935	0.15523687448275278
PC1212	SMTSISCH	1301	0.025478707308794306	0.35847919750016277
PC1213	SMRIN	1301	-0.01960927205434084	0.47976392176698146
PC1213	SMTSISCH	1301	-0.005307410786525173	0.8483279000164308
PC1214	SMRIN	1301	0.019113110317166716	0.490950240844795
PC1214	SMTSISCH	1301	-0.007015933282043302	0.800407149336113
PC1215	SMRIN	1301	-0.0028207384198987847	0.9190387102362464
PC1215	SMTSISCH	1301	-0.021239094627581313	0.4440150068687242
PC1216	SMRIN	1301	-4.528667549334108e-4	0.9869799623104651
PC1216	SMTSISCH	1301	-3.890188173038065e-4	0.9888154772679052
PC1217	SMRIN	1301	-0.008535149752199976	0.7584116656795262
PC1217	SMTSISCH	1301	0.00476628096668691	0.8636320999197706
PC1218	SMRIN	1301	0.028178236057821007	0.3098217465692337
PC1218	SMTSISCH	1301	0.0030169819941403956	0.9134275057607133
PC1219	SMRIN	1301	-0.012875728663304078	0.6426532333810244
PC1219	SMTSISCH	1301	0.008410935961573855	0.7618205337262377
PC1220	SMRIN	1301	-0.019803146954587503	0.4754309047980293
PC1220	SMTSISCH	1301	0.009640873942669404	0.7282802122707861
PC1221	SMRIN	1301	-2.957852583459365e-4	0.9914958802595775
PC1221	SMTSISCH	1301	-0.014098408284390268	0.6114131886453398
PC1222	SMRIN	1301	0.005303057409622237	0.8484508024015166
PC1222	SMTSISCH	1301	-0.0014255879179940712	0.9590301568208455
PC1223	SMRIN	1301	-0.0015086240999393622	0.956646070024644
PC1223	SMTSISCH	1301	0.007102457298299023	0.7979985616561194
PC1224	SMRIN	1301	0.0073067848520709956	0.7923183079558327
PC1224	SMTSISCH	1301	0.02657925878725554	0.33809047787300084
PC1225	SMRIN	1301	-0.014335795855803822	0.6054265155623051
PC1225	SMTSISCH	1301	-6.786906565834127e-4	0.9804885437898979
PC1226	SMRIN	1301	-0.012724805703155352	0.6465550454512976
PC1226	SMTSISCH	1301	-0.01668101918537388	0.5477484352217272
PC1227	SMRIN	1301	-0.004212691652867261	0.8793416989257652
PC1227	SMTSISCH	1301	0.0022442563648318098	0.9355443665039556
PC1228	SMRIN	1301	-0.002799382294617269	0.9196495953499157
PC1228	SMTSISCH	1301	-0.009794775671438091	0.7241181763599047
PC1229	SMRIN	1301	0.0018628275927691956	0.9464809940044139
PC1229	SMTSISCH	1301	0.0038331546714569847	0.890139958689748
PC1230	SMRIN	1301	0.014609229314822659	0.5985635038256067
PC1230	SMTSISCH	1301	-0.006425135669252776	0.8169028722240622
PC1231	SMRIN	1301	-0.04014947537836972	0.1477966363643117
PC1231	SMTSISCH	1301	0.0026380816016638767	0.9242650547218942
PC1232	SMRIN	1301	-0.02049615231252003	0.46011929356150727
PC1232	SMTSISCH	1301	0.0013560631961575171	0.9610265928445465
PC1233	SMRIN	1301	-0.0035709865675196905	0.897610968881635
PC1233	SMTSISCH	1301	-0.010298028218163694	0.7105658310982329
PC1234	SMRIN	1301	-0.035485457463739496	0.20085800576033505
PC1234	SMTSISCH	1301	0.02404323134054124	0.38620722859820544
PC1235	SMRIN	1301	0.024967278497261495	0.36821135150343876
PC1235	SMTSISCH	1301	0.012653161081045115	0.6484106864885157
PC1236	SMRIN	1301	0.03670724680794515	0.18577525881064214
PC1236	SMTSISCH	1301	-0.017060871432706314	0.5386681527286028
PC1237	SMRIN	1301	0.056704828899829	0.04085609860589812
PC1237	SMTSISCH	1301	-3.765553881804427e-4	0.989173785950054
PC1238	SMRIN	1301	0.01924306690939452	0.4880068144226045
PC1238	SMTSISCH	1301	-0.01395342228481268	0.6150824218405968
PC1239	SMRIN	1301	-0.007161828450903677	0.7963469429897865
PC1239	SMTSISCH	1301	-9.559229030301919e-5	0.9972515802308193
PC1240	SMRIN	1301	0.009726257400390707	0.7259701503712397
PC1240	SMTSISCH	1301	5.413665183131063e-4	0.9844358669845701
PC1241	SMRIN	1301	-9.613236571872955e-4	0.9723659885688518
PC1241	SMTSISCH	1301	0.015356005471638259	0.5800020108113957
PC1242	SMRIN	1301	-0.042837179161379954	0.12250741810967251
PC1242	SMTSISCH	1301	-0.015964055960323072	0.5650906291852023
PC1243	SMRIN	1301	0.02831062821474869	0.30755315689245316
PC1243	SMTSISCH	1301	6.68176690282355e-4	0.980790747578971
PC1244	SMRIN	1301	0.0064861948798809205	0.8151941384882426
PC1244	SMTSISCH	1301	-0.0282489610196093	0.3086084776393881
PC1245	SMRIN	1301	-0.03168555700579134	0.2534263742792653
PC1245	SMTSISCH	1301	-0.010377667220891878	0.708429414425789
PC1246	SMRIN	1301	0.01695477082778149	0.5411968573467478
PC1246	SMTSISCH	1301	-0.0029839352174184557	0.914372120220333
PC1247	SMRIN	1301	-0.011648492811735195	0.6746576732490331
PC1247	SMTSISCH	1301	0.0031986646912023787	0.9082364749512057
PC1248	SMRIN	1301	0.006664613248271921	0.8102061817167769
PC1248	SMTSISCH	1301	0.0010762008231127895	0.9690653182306197
PC1249	SMRIN	1301	-0.017354062230048276	0.5317114239824594
PC1249	SMTSISCH	1301	-3.1615100159875225e-4	0.990910369415293
PC1250	SMRIN	1301	0.048108084737045254	0.08281786801337251
PC1250	SMTSISCH	1301	0.012655724165857253	0.6483442632530223
PC1251	SMRIN	1301	0.012099668185154488	0.6628193484996894
PC1251	SMTSISCH	1301	0.01920450919932678	0.4888791264237933
PC1252	SMRIN	1301	0.02196848035261335	0.42852203757116714
PC1252	SMTSISCH	1301	0.0013135606672876568	0.9622471945669602
PC1253	SMRIN	1301	0.014066624187534908	0.6122167356838222
PC1253	SMTSISCH	1301	-0.0017014050454228137	0.951112584662684
PC1254	SMRIN	1301	-0.026655490105764745	0.33670631827699293
PC1254	SMTSISCH	1301	0.002372100152450777	0.9318813421256126
PC1255	SMRIN	1301	-0.010191670310566961	0.7134225597456798
PC1255	SMTSISCH	1301	0.011052214769568844	0.69042713077201745
PC1256	SMRIN	1301	0.006379476225944971	0.8181812143365088
PC1256	SMTSISCH	1301	-0.006593504588280934	0.8121932219446153
PC1257	SMRIN	1301	-0.020984495716066313	0.4494972691872444
PC1257	SMTSISCH	1301	0.0013332589772535371	0.9616814808046998
PC1258	SMRIN	1301	-0.00468855452479495	0.8658346987741653
PC1258	SMTSISCH	1301	0.016669459069229273	0.5480259579367117
PC1259	SMRIN	1301	-0.030529634946891173	0.2711653099501497
PC1259	SMTSISCH	1301	-6.120680211329823e-4	0.9824035291217212
PC1260	SMRIN	1301	-0.010007617003441339	0.718375629661036
PC1260	SMTSISCH	1301	-0.014363434299297961	0.6047312099169632
PC1261	SMRIN	1301	0.015099813838271841	0.5863393662957235
PC1261	SMTSISCH	1301	0.008804784141686126	0.7510281433112421
PC1262	SMRIN	1301	-0.007461836781651959	0.7880152221194013
PC1262	SMTSISCH	1301	0.001996987583692492	0.9426329974706213
PC1263	SMRIN	1301	-0.029955008364716585	0.2802926236965175
PC1263	SMTSISCH	1301	0.03162367400776725	0.25435509162691106
PC1264	SMRIN	1301	-0.025262203088847038	0.3625792412216172
PC1264	SMTSISCH	1301	0.017719472794457805	0.5231052149108105
PC1265	SMRIN	1301	-0.01439044057533569	0.604052153623245
PC1265	SMTSISCH	1301	-0.005060193493216845	0.8553129616296504
PC1266	SMRIN	1301	-0.013938281387141547	0.6154661574440918
PC1266	SMTSISCH	1301	-0.010705561340085067	0.6996575206694322
PC1267	SMRIN	1301	-0.027976664418501645	0.3132968999681904
PC1267	SMTSISCH	1301	0.009134063920657229	0.7420421761045457
PC1268	SMRIN	1301	-0.015000189055625675	0.5888123934286777
PC1268	SMTSISCH	1301	0.02361487295273969	0.3947284119908647
PC1269	SMRIN	1301	0.00922469978047953	0.7395748380222666
PC1269	SMTSISCH	1301	-0.004243248304506985	0.8784732740982
PC1270	SMRIN	1301	0.006394939318077265	0.8177482349159143
PC1270	SMTSISCH	1301	-0.004948623054344009	0.8584691026860436
PC1271	SMRIN	1301	-0.0012492600427595581	0.9640939683136247
PC1271	SMTSISCH	1301	-0.02788646672271703	0.3148602024685835
PC1272	SMRIN	1301	0.023079370187666662	0.4055392745362636
PC1272	SMTSISCH	1301	-0.005525100917383868	0.842186937278247
PC1273	SMRIN	1301	0.004740172852011619	0.8643718301038645
PC1273	SMTSISCH	1301	0.016203505022832985	0.5592695032380894
PC1274	SMRIN	1301	0.001404616016062428	0.9596323486715734
PC1274	SMTSISCH	1301	-0.0168961650063256	0.5425961494645859
PC1275	SMRIN	1301	0.004344226961790058	0.875604489116591
PC1275	SMTSISCH	1301	-0.014779530484637406	0.5943069456425009
PC1276	SMRIN	1301	0.008160803842874915	0.768699011559448
PC1276	SMTSISCH	1301	0.021048507200126684	0.4481153172768947
