gene_id	loading
ENSG00000265489.1	0.017038432748064884
ENSG00000125895.6	0.01703411885599347
ENSG00000132530.17	0.017023621742993256
ENSG00000134323.12	0.017018655095070574
ENSG00000187595.17	0.017016533310001965
ENSG00000231160.11	0.017016036460051957
ENSG00000134247.10	0.01698682351337348
ENSG00000204060.8	0.016953444955766717
ENSG00000274204.1	0.016950094398578235
ENSG00000170891.11	0.016943734105233563
ENSG00000064309.16	0.016915259039386236
ENSG00000106031.9	0.01690185853520106
ENSG00000174514.13	0.01690110982544483
ENSG00000041982.16	0.016898900710989522
ENSG00000182050.14	0.016898048614085313
ENSG00000162761.14	0.016894952096295796
ENSG00000279384.1	0.016894764323558013
ENSG00000182492.16	0.016825653335873395
ENSG00000273203.1	0.016809399712812693
ENSG00000158481.13	0.01678473498962564
ENSG00000133636.11	0.016782150662381617
ENSG00000145632.15	0.01677856929303758
ENSG00000223764.2	0.016767780040805765
ENSG00000148488.17	0.016765409407469678
ENSG00000067840.13	0.01672963504426976
ENSG00000165731.21	0.01672477788066984
ENSG00000122641.11	0.016722457440917004
ENSG00000154678.18	0.016722143421136478
ENSG00000116678.20	0.016674312597933116
ENSG00000164483.17	0.01666089530259671
ENSG00000287839.1	0.016660859298504357
ENSG00000152402.11	0.016654987199351202
ENSG00000282556.4	0.01664274716380915
ENSG00000164283.13	0.016616723828853257
ENSG00000151079.7	0.016615456315331716
ENSG00000232044.8	0.016613848567031894
ENSG00000184305.16	0.016607943776225362
ENSG00000163536.13	0.01659418518228532
ENSG00000105492.16	0.016592676061457944
ENSG00000166428.14	0.01655981327403471
ENSG00000152527.14	0.0165327932317839
ENSG00000280165.1	0.01651981028255469
ENSG00000168333.14	0.016516115302307132
ENSG00000156466.11	0.01650692734996672
ENSG00000203814.7	0.016474016942866137
ENSG00000211751.9	0.016471005783314067
ENSG00000187720.15	0.016469370568630074
ENSG00000244734.4	0.016461146842067058
ENSG00000174738.13	0.01645343486638835
ENSG00000128709.13	0.016421761521160854
ENSG00000135472.9	0.01642127653317469
ENSG00000164308.17	0.016413830010854526
ENSG00000131409.13	0.016408301035856925
ENSG00000196890.5	0.016400179387872332
ENSG00000172575.13	0.016398634029975653
ENSG00000249669.11	0.016396345917867847
ENSG00000105737.10	0.016386760016733053
ENSG00000226409.3	0.01638540884880791
ENSG00000176692.8	0.016377693861067827
ENSG00000041353.10	0.016377355934741166
ENSG00000288079.1	0.01637723943053472
ENSG00000006042.12	0.016369085177004045
ENSG00000163673.8	0.016366636521913013
ENSG00000197467.17	0.01634605535519999
ENSG00000100450.13	0.016337567699085256
ENSG00000198835.4	0.01626860214589918
ENSG00000154175.18	0.016267197051054647
ENSG00000052850.8	0.016253437302386684
ENSG00000231007.5	0.01624502453200112
ENSG00000146151.14	0.0162449993701334
ENSG00000135312.7	0.01624126734969588
ENSG00000130368.7	0.016235930639131067
ENSG00000164176.13	0.01621309564057433
ENSG00000168785.8	0.016212916627377408
ENSG00000133466.14	0.01619445771080532
ENSG00000180383.4	0.01618284470153601
ENSG00000102010.15	0.016156611993639765
ENSG00000197565.17	0.016151006033019836
ENSG00000261087.1	0.01614865506242272
ENSG00000147145.14	0.01613889660910346
ENSG00000185567.7	0.016138098555147307
ENSG00000279484.2	0.016133611638091783
ENSG00000115414.21	0.016120483812925877
ENSG00000115648.14	0.016112955483932507
ENSG00000172987.13	0.016111270702227624
ENSG00000172403.11	0.016098357604804034
ENSG00000029534.21	0.016096323926779142
ENSG00000267121.6	0.01608412154034991
ENSG00000060709.16	0.016066339482827305
ENSG00000125869.10	0.016063730738165898
ENSG00000111262.6	0.016048212529498958
ENSG00000152672.8	0.01603412887376696
ENSG00000237125.12	0.016025849962152013
ENSG00000077157.22	0.01599787110545794
ENSG00000181104.7	0.015997787518996866
ENSG00000090006.18	0.015990394478732184
ENSG00000235649.2	0.015974141584814926
ENSG00000147606.9	0.01595834800250256
ENSG00000105374.10	0.015952121832641147
ENSG00000139155.9	0.01594719221959655
ENSG00000157601.15	0.015931053275016215
ENSG00000211892.4	0.01592620181660925
ENSG00000105366.15	0.01592042188799906
ENSG00000176771.18	0.015912521322223722
ENSG00000184313.20	0.01591174659375841
ENSG00000225756.1	0.01590073498100765
ENSG00000155980.13	0.015894777564269196
ENSG00000180044.6	0.015889356733198683
ENSG00000287762.1	0.015864376371635035
ENSG00000127241.18	0.015856879470463457
ENSG00000144218.21	0.01583436744535482
ENSG00000226622.6	0.015831707464377103
ENSG00000065534.20	0.01583088349784969
ENSG00000060718.22	0.01582777277379519
ENSG00000183908.7	0.015825680997607467
ENSG00000122224.18	0.015815431686699428
ENSG00000168329.14	0.015803721374486334
ENSG00000196517.13	0.015769403569403068
ENSG00000112139.17	0.01576013125771351
ENSG00000157404.17	0.015748119392826092
ENSG00000173376.14	0.01571679403707174
ENSG00000126016.17	0.01571243428768646
ENSG00000133937.5	0.015704149999117428
ENSG00000130600.20	0.0157030454189063
ENSG00000172379.22	0.015701508114377205
ENSG00000176204.14	0.015685968344823345
ENSG00000172458.5	0.015675878112420636
ENSG00000163792.6	0.015675680036670907
ENSG00000183023.18	0.015670476549334827
ENSG00000145242.14	0.015666905001820493
ENSG00000189056.15	0.01565898883347611
ENSG00000087258.16	0.01563095732823595
ENSG00000137965.11	0.015630813766993223
ENSG00000100079.7	0.01562482022748417
ENSG00000177133.13	0.01561473703097114
ENSG00000145536.15	0.015605375318303688
ENSG00000230006.8	0.01560025722794365
ENSG00000250334.7	0.015595329429955914
ENSG00000260123.2	0.015594880480251164
ENSG00000171877.21	0.015574893519234212
ENSG00000078725.13	0.015569824211770686
ENSG00000185761.11	0.015560174965298533
ENSG00000273373.1	0.015557105118152949
ENSG00000173281.5	0.01555382589494688
ENSG00000135547.9	0.015525485986295568
ENSG00000021645.20	0.015516498406943002
ENSG00000119917.15	0.015515137160001562
ENSG00000122733.12	0.015502490190748383
ENSG00000287901.1	0.01550247988948845
