PC,n_age,r_age,p_age,n_sex,r_sex,p_sex,lm_n,lm_beta_age_mid,lm_p_age_mid,lm_beta_sex_num,lm_p_sex_num,scope
PC215,587,-0.02943200108500814,0.476641168071679,587,0.021749790164699145,0.5989613773420663,587,-0.0038089175843913884,0.451779010000969,0.08322729020270588,0.5617955328401234,visceral
PC216,587,-0.029955126956135013,0.46883807951014356,587,0.01428514423853651,0.729807549326609,587,-0.003783545565143514,0.4523038238768716,0.057085474558598776,0.6890267331166376,visceral
PC217,587,-0.008774560533656613,0.8319964775326376,587,0.023630606001679166,0.5677395755654463,587,-0.0013114193023066076,0.7985866378247641,0.08570081234137307,0.5563241509514544,visceral
PC218,587,0.07992879265819162,0.05293006036111075,587,-0.04838525039469639,0.24181240802487436,587,0.01030254708480669,0.04244022029882802,-0.18991892376090688,0.1864437910373511,visceral
PC219,587,0.01110829038466073,0.7882627605464092,587,0.01993983577975787,0.6297191665297004,587,0.0011300616844087527,0.8155923024376402,0.0635972734890767,0.6433173860125396,visceral
PC220,587,-0.061433359409022,0.1371087815144528,587,0.004936484082901891,0.9050001838364671,587,-0.007619927071732915,0.13402021425629101,0.03321053225343611,0.8175901265527225,visceral
PC221,587,0.09601744305334932,0.01997922002883921,587,-0.03551343876130969,0.3904180737019286,587,0.012407633008475506,0.01652265286752295,-0.15202685944377164,0.2990755086779518,visceral
PC222,587,0.006078742692149597,0.8831606635808145,587,-0.0849262270447059,0.039692862135843554,587,0.001452326385561562,0.7632013386000402,-0.283582719763148,0.038271052964480384,visceral
PC223,587,0.057513010607015136,0.16403996637336074,587,0.013239005671057428,0.7489031046453366,587,0.007125521039171936,0.17052883071576036,0.03202141507943867,0.8278340285686963,visceral
PC224,587,0.09296531494303321,0.0242938468135679,587,0.019561244230230423,0.6362370880905956,587,0.011114207226483498,0.02629898871574516,0.04354290847353182,0.7582643564898558,visceral
PC225,587,0.00850166821350469,0.837147297010452,587,0.006065882051122567,0.8834060931723342,587,9.842323806014165e-4,0.8453793614212057,0.018827645873844685,0.8952781901749945,visceral
PC226,587,-0.013408558150485984,0.7457973981904575,587,-0.012048944351998435,0.7708133638226582,587,-0.0014880974215771598,0.7617917583829882,-0.03725184020127346,0.788895559282947,visceral
PC227,587,-0.02431856185653661,0.5565167217716211,587,0.019854843514539137,0.6311799357470823,587,-0.0031751112022319287,0.5319410902028254,0.07557344017395407,0.5996181851474507,visceral
PC228,587,-0.0028755467324060396,0.9445752163415473,587,0.0028009412524534275,0.9460109809625156,587,-3.654766317162717e-4,0.9404548783560656,0.010126260425398855,0.941785947880099,visceral
PC229,587,0.04139879773263718,0.3166794644986773,587,-0.04859396302214655,0.2397853274866665,587,0.005068590241369472,0.2747673048866169,-0.16490837960839203,0.210005788579407,visceral
PC230,587,-0.0023623079130646843,0.9544557596281968,587,0.02469637288902878,0.5503995999827661,587,-4.86980269090367e-4,0.9189738184322549,0.08176591739213125,0.5467985802384452,visceral
PC231,587,0.04300820713611917,0.29821601922637564,587,-0.0535674687601148,0.19497504543872593,587,0.005747971790690201,0.2540718790061333,-0.19679266437551335,0.1683902167370145,visceral
PC232,587,-0.011711125159095634,0.7770672083240588,587,0.04993611676645557,0.2270352462333213,587,-0.0018608611967795823,0.7083371970914721,0.1737309085038953,0.21811145490589198,visceral
PC233,587,0.02882460008393753,0.485789633384344,587,-0.0017294757676792679,0.9666480927876177,587,0.0034553353704217847,0.4830064166779936,-0.013097825099540451,0.9252366764111462,visceral
PC234,587,-0.08225852409737205,0.04636061071550662,587,-0.05912847430822313,0.15249672389857438,587,-0.009230763227288266,0.05845677532247731,-0.17812177911523897,0.1972557813711369,visceral
PC235,587,0.004274086410102141,0.9176989535593834,587,0.013623839117421446,0.7418600138675275,587,3.9043439783036164e-4,0.9370294756737066,0.04514824589556256,0.7472043937603747,visceral
PC236,587,0.007019048302507555,0.8652478946161447,587,0.0022506354505493313,0.9566065836947878,587,7.704277698411746e-4,0.8681803255179366,0.005509425155130432,0.9665961203716563,visceral
PC237,587,0.012442825887356302,0.7635404167847675,587,0.007757050552439171,0.8512367291521072,587,0.001427665573412294,0.7737679715763975,0.02329652742833814,0.868546501540881,visceral
PC238,587,0.0056017675272689,0.8922704396332819,587,-0.030573639901975706,0.45970384922346685,587,9.111356729780624e-4,0.8486512105908508,-0.10162414350591659,0.45273728091342424,visceral
PC239,587,-0.024974489773301148,0.5459178215920781,587,0.02816482958701383,0.4958332692955346,587,-0.0032217389300334557,0.5117906174016906,0.10127140290295823,0.4668606026279345,visceral
PC240,587,-0.03331968046264775,0.4203726085827951,587,-6.448069261830228e-4,0.9875621719802264,587,-0.0038692125558574537,0.42015131357170077,0.006039026011160677,0.9645793091279227,visceral
PC241,587,0.047606754349833524,0.24947938286201404,587,-0.03680410898911541,0.37341547669215813,587,0.0058480766980438335,0.22206657984927397,-0.13282280074480698,0.32770889467159103,visceral
PC242,587,0.01595332558590837,0.6997046756581511,587,0.014264759902439856,0.7301780842611771,587,0.0018350907355760696,0.7182469256205206,0.04567427738834949,0.7513518722510504,visceral
PC243,587,0.025723358998935977,0.5339404519682852,587,0.016094394744962628,0.6971797150899335,587,0.0027908401690572124,0.5523279695732721,0.045735929579178804,0.7311024430995139,visceral
PC244,587,0.05364189314714587,0.1943545296027928,587,-0.0014172966393477906,0.9726656723241388,587,0.0063911221438041135,0.19262376617555918,-0.018216270785094208,0.895681116682332,visceral
PC245,587,0.008440103102571319,0.8383103048173145,587,-0.04055623698750958,0.32663761788582135,587,0.0013459156407113735,0.781231759800648,-0.13714080887510752,0.3182574523395195,visceral
PC246,587,0.04253126587194233,0.30361122570124555,587,-0.0014093121138671447,0.972819604227946,587,0.004928270120253598,0.30149303127203353,-0.014975328556910824,0.9117521559582115,visceral
PC247,587,-0.05442416128120332,0.18791959871563,587,-0.0019503313663730873,0.9623919936432217,587,-0.006501923579168865,0.18825112575254943,0.007114959556297955,0.9594529164961533,visceral
PC248,587,0.0034912590188686215,0.9327332643236449,587,0.015535302956125544,0.7072061298891235,587,2.7458692487493136e-4,0.9548647137446389,0.05088352917026331,0.7113488603688988,visceral
PC249,587,-0.006903640159690276,0.8674428901611293,587,0.03308662053991229,0.423632147831842,587,-0.0010844889116348626,0.8204726619367538,0.11029461033269479,0.4155689817436147,visceral
PC250,587,-3.3577671438221834e-4,0.9935229355859623,587,-0.033511221482290784,0.4177047794331811,587,2.373193101188619e-4,0.9583350297194002,-0.1044877612085433,0.4171594401066998,visceral
PC251,587,0.019348919733360302,0.6399048921677168,587,0.0340147123603661,0.41073966517863947,587,0.0019475891246765462,0.6834970225416063,0.10690407218309149,0.42985145792496615,visceral
PC252,587,-0.005765023626740959,0.8891507436762289,587,0.053433863264417375,0.1960926197949144,587,-0.001097017747704502,0.8132682968941607,0.17198048009714131,0.19166366879727026,visceral
PC253,587,4.2565611022404734e-4,0.9917892349504951,587,0.009097178250218711,0.8259163815779482,587,-2.7034159412791868e-5,0.9951553556380672,0.027710825351180197,0.8261850369580078,visceral
PC254,587,-0.0654104926196951,0.11340129816903874,587,0.03128950220565853,0.44925716533054194,587,-0.007870507458073593,0.10028482909899124,0.1190532061137017,0.3800091837705253,visceral
PC255,587,1.848017356969939e-4,0.9964351849439583,587,-0.04279042551766453,0.30067161196211123,587,3.8960115268124633e-4,0.9349580419590333,-0.1404170411904181,0.29958953927772863,visceral
PC256,587,0.004004060622972913,0.922881796055781,587,0.0022129604028650967,0.9573322811896015,587,4.331456269656425e-4,0.9258996287154728,0.006123697573498963,0.9629962612331571,visceral
PC257,587,0.0016410530553743947,0.9683523557212805,587,0.0361937583835769,0.3813981741666269,587,-1.2052185543533659e-4,0.9797011168440948,0.11737853524638295,0.38209348251795505,visceral
PC258,587,0.03499825548879644,0.3973338163105655,587,-0.006667776550360205,0.871932032497458,587,0.00397682135039839,0.3897592407683025,-0.029435496607759907,0.8222285834288066,visceral
PC259,587,0.012145247507529506,0.7690332600377547,587,-0.018517114099373382,0.654357976830287,587,0.001517942065645063,0.7432076431904893,-0.06178657053068294,0.6380074710308421,visceral
PC260,587,0.028817641204165013,0.4858949918604135,587,0.03455278470029599,0.4033727483275994,587,0.002910621662867592,0.5245737787021797,0.10185563519496324,0.43209978471618027,visceral
PC261,587,0.028554441071121844,0.48988891858892913,587,0.0031379091721822684,0.9395275708671088,587,0.003063515353485674,0.49261285248815745,0.003111956897998977,0.9803756052130291,visceral
PC262,587,-0.07230233697664408,0.0800658080744252,587,0.022131310017436276,0.5925656256598256,587,-0.008417706113816079,0.07279266922997915,0.08874227849546994,0.5040312718196721,visceral
PC263,587,0.027219353285777282,0.5104166946188344,587,-0.03333612581391344,0.42014316280646835,587,0.0033155672397105758,0.47157418656245,-0.11188446719795023,0.39139097593896066,visceral
PC264,587,-0.0371721555632116,0.3686520840250809,587,-0.012078896422871679,0.7702595889695618,587,-0.003952376357282408,0.37939242246163896,-0.028766550853227692,0.8213525155996981,visceral
PC265,587,0.02011190305825851,0.6267662549353912,587,-0.018075382972708776,0.6620866156584839,587,0.0023784768494849477,0.60316008847985,-0.06148733974422095,0.6353607193797122,visceral
PC266,587,-0.008491454020874027,0.8373402257333247,587,-0.018275602703170583,0.6585790085768962,587,-7.817319482549277e-4,0.8628031752900849,-0.054806166297208574,0.6690564336541989,visceral
PC267,587,-0.03064429536748046,0.45866676785685245,587,0.010499521285959514,0.7996129615504528,587,-0.0034169877186608897,0.44640105026076604,0.03937759109610697,0.7568118570382641,visceral
PC268,587,0.06909464834689004,0.09443330416040659,587,-0.006573414004864887,0.8737291761977571,587,0.007571211594208524,0.09148885020951568,-0.0361117068669113,0.7761486415003891,visceral
PC269,587,0.01481164544548423,0.7202591315278857,587,-0.011172649357509121,0.787065390072617,587,0.0016888077840129133,0.7047280068504869,-0.03755653064451407,0.7661997956210624,visceral
PC270,587,0.0632297340419238,0.12596691859754933,587,-0.01948187786005353,0.6376070696120085,587,0.006924643516497387,0.11673350182692231,-0.07337849772249262,0.5571831076400622,visceral
PC271,587,-0.06877543161922768,0.09596930973863119,587,-0.01710755024132398,0.6791451578435509,587,-0.007632041776673189,0.1015797010916773,-0.03843471713199355,0.7708665206575757,visceral
PC272,587,-0.050016119255729956,0.22629077045279647,587,0.015927925709041543,0.7001596545095837,587,-0.005463210035524973,0.2145360128534802,0.05941308617818923,0.6336964588687568,visceral
PC273,587,-0.004731961410864224,0.9089186387623436,587,-0.05975551741780026,0.14818619033131739,587,-3.1037251428778636e-5,0.9943941648570465,-0.18047607592317702,0.1498055245003813,visceral
PC274,587,-0.007932759947780378,0.8479075609484023,587,0.06934074328063398,0.09326261446712494,587,-0.001442170060421525,0.7506357790831003,0.21839501953387486,0.08987589178655699,visceral
PC275,587,-0.019662701577855338,0.6344875895900695,587,-0.016629029439112732,0.6876409585059787,587,-0.0019986223094356935,0.6552797622844186,-0.0466252818325678,0.7132572814878493,visceral
PC276,587,-8.935107604252664e-5,0.998276418401387,587,-0.048453214386443226,0.24115100463922695,587,3.825748221509761e-4,0.9321098112474981,-0.14953708967417736,0.2403132933727735,visceral
PC277,587,0.004672814979107579,0.9100522431379761,587,0.026718759547309186,0.5182276669971138,587,2.958417039794026e-4,0.9480969917166773,0.08230733541187227,0.5228837267555,visceral
PC278,587,0.02791129527264923,0.4997219983956481,587,0.0017018605958643313,0.9671803327745234,587,0.002936612088486416,0.5008479660094944,-0.0011177863121632865,0.9927852598288289,visceral
PC279,587,0.0793626094185376,0.05463882225592339,587,0.06721485835631694,0.10376766447782879,587,0.008018510549172917,0.07061354894493961,0.18737529763186342,0.13587382125379027,visceral
PC280,587,0.006823387603582289,0.8689698491203129,587,-0.008068210109593897,0.8453430278954784,587,7.99962863528428e-4,0.8572946519180744,-0.026191642020678023,0.8354392182742215,visceral
PC281,587,-0.01907992781334978,0.6445642235467095,587,-0.017325833107242804,0.6752830808182069,587,-0.0018975131691339338,0.6664192738274619,-0.048082532357235745,0.6999297041100132,visceral
PC282,587,-0.01742783951954702,0.673481193907878,587,-0.03324144247647564,0.42146519098882984,587,-0.0016781783609321928,0.7169708008002212,-0.10158882055572777,0.43885251804189984,visceral
PC283,587,-0.06216685522767226,0.13247104616359962,587,0.004695215112868043,0.9096228990961872,587,-0.006484119323922372,0.12956558696424916,0.027387849892074774,0.8211051982783619,visceral
PC284,587,0.01750384057008284,0.6721398906456982,587,0.028595500963924547,0.4892646981469423,587,0.001666307267813632,0.7093930196715212,0.08382097852928587,0.5083770892803786,visceral
PC285,587,0.023128717358778545,0.5759946332794581,587,0.029834090774329566,0.47063719449927677,587,0.0021680433039282768,0.6122966416614419,0.08261451538086056,0.49566136621667645,visceral
PC286,587,0.02195608514096282,0.5954991956732594,587,-0.004417033906011088,0.914956633921596,587,0.0023990955170937983,0.5892906030334208,-0.018457713072992796,0.8834729350557522,visceral
PC287,587,-0.04049463836597003,0.32737352174071654,587,-0.00903862864462819,0.8270190533265355,587,-0.004249491089747271,0.33452459845087357,-0.018231157682787817,0.88381159843372,visceral
PC288,587,0.010140717320933445,0.806322682533096,587,0.0029099760751086358,0.943912692147675,587,0.0010724628299277502,0.8100178134850886,0.006603432422996399,0.9583462025459353,visceral
PC289,587,-0.029063087981245128,0.4821863536822968,587,-0.012928676596719663,0.7545979295252118,587,-0.003010143800028131,0.49593542638669996,-0.03268986526727911,0.7941314852949769,visceral
PC290,587,0.0606816235580827,0.14199044181404116,587,-0.0029381087927962844,0.9433713626813827,587,0.006520870531125808,0.13979540055999518,-0.022606535467571885,0.8565398995652482,visceral
PC291,587,-6.43370611885151e-4,0.9875898751436272,587,0.01973405082586774,0.6332584835435286,587,-2.2352102040737465e-4,0.9592208400509465,0.05937906573159453,0.631782538092178,visceral
PC292,587,0.0029950934622616915,0.942274944447077,587,0.018956599572166093,0.6467051274018931,587,1.6557308263485243e-4,0.9693533515666117,0.05543665867545103,0.6499511403397209,visceral
PC293,587,0.0029659664945880164,0.9428353507718235,587,-0.00828469551037752,0.8412476243581003,587,3.8221758027099013e-4,0.9308572638613755,-0.02572230365541877,0.8367720580607279,visceral
PC294,587,-0.03630833629115295,0.37989171255815823,587,0.008065812686204167,0.8453884051658119,587,-0.0038213650852862856,0.3711350114399268,0.031589442462719386,0.7941386082007411,visceral
PC295,587,0.010351723845058919,0.8023750531818593,587,0.021228786600412202,0.6077454597318073,587,9.243030813259916e-4,0.8316618253114673,0.06108798303851593,0.6201360335255047,visceral
PC296,587,-0.011859343464102043,0.7743215306630803,587,0.023682274990348716,0.5668929420117854,587,-0.0013890361074181442,0.7413838423613879,0.07100049206323504,0.5517505271295814,visceral
PC297,587,-0.015781227515058772,0.7027895023870591,587,0.04882598005699645,0.23754596626260807,587,-0.002047010440445204,0.6377854632061462,0.14943711809033103,0.22549963871630802,visceral
PC298,587,0.016252034883169977,0.6943621085185507,587,0.0260729865729135,0.5283942158501206,587,0.0015096417676706384,0.7287017834398561,0.07432458599846321,0.5468634701493535,visceral
PC299,587,-0.046861152258385004,0.2569797463753336,587,0.021932799232190787,0.5958895393173425,587,-0.0050364417095174,0.239761747412747,0.07481690911668738,0.5376051288967802,visceral
PC300,587,-0.03661861320713779,0.3758305686780632,587,-0.026768312632043614,0.5174517299179966,587,-0.003624747381597401,0.40127057620254925,-0.07133639194143837,0.5599364808651662,visceral
PC301,587,0.02228181296514583,0.5900512338003442,587,0.03746915104076394,0.3648358840836474,587,0.002034076410212182,0.6364771620617775,0.1058958092899608,0.38540668174557846,visceral
PC302,587,-0.006637684630036461,0.8725050648486614,587,0.027586997376373695,0.5047195453611184,587,-8.775955628818559e-4,0.8332415184289435,0.08038498777656194,0.4962911988879687,visceral
PC303,587,8.326712425366187e-4,0.983938847447712,587,0.01736350710182271,0.67461737364005,587,-4.676821247140495e-5,0.9911434166381496,0.05005152421508422,0.6751250434067766,visceral
PC304,587,0.04870752690770067,0.23868739384127513,587,0.037014337004472216,0.3706899928680438,587,0.004835345983271039,0.26505078304783763,0.09958000774539294,0.4179019741929524,visceral
PC305,587,0.02615631374991461,0.5270767065321206,587,-0.0033448107137813653,0.935548647356325,587,0.002727228496417556,0.5223561204909213,-0.015483333859851208,0.8980162407078665,visceral
PC306,587,-0.02955122839916113,0.47485652284454594,587,-0.004163587845318958,0.9198194407019551,587,-0.0030464888699429046,0.47865118945262564,-0.005806976311038855,0.9619883225476052,visceral
PC307,587,0.022918849031977988,0.5794632226018139,587,0.024876961023080735,0.5474874142992896,587,0.0021986950992227447,0.6096488373212704,0.06853657826773817,0.5744293356778807,visceral
PC308,587,-0.027464435943576754,0.5066150802326894,587,8.272870061338054e-4,0.9840426885549172,587,-0.0028076723610252364,0.5048474543844147,0.008294180040826701,0.9445728578377988,visceral
PC309,587,0.046041991392953896,0.2653984288783723,587,-0.014702910817961297,0.7222275944794438,587,0.004612685493241498,0.25324446834324693,-0.050272837599030944,0.6602555102700625,visceral
PC310,587,0.02434593534435293,0.5560724102042653,587,-0.036133280102087884,0.38219481050016446,587,0.0028157806245814802,0.5122465445376767,-0.1120153408122241,0.3577313865165842,visceral
PC311,587,0.05524382072665806,0.18134679542692972,587,-0.003062178227367739,0.9409843344555745,587,0.005940819579161709,0.1787153714912488,-0.021760678243639253,0.8619239814146042,visceral
PC312,587,0.010726118701164944,0.7953830898758397,587,0.018743235226050405,0.6504158933374156,587,9.593994270501645e-4,0.8211172453329968,0.05228558277523218,0.6637381860308826,visceral
PC313,587,-0.002333156236768385,0.9550171928897517,587,0.019150138920939946,0.6433467116728745,587,-3.7895878901109684e-4,0.9274781574351443,0.05524369830038675,0.6397013548280595,visceral
PC314,587,-0.06905877261099458,0.09460494435134352,587,0.013059162620964687,0.7522017487818711,587,-0.007143371480644986,0.08940308315674918,0.05259649078821868,0.6586469532928046,visceral
PC315,587,0.006728678290644956,0.8707725024413547,587,-0.003232004010739737,0.9377178403539161,587,7.025416297597166e-4,0.8659457441696736,-0.010663486665784788,0.9279633900966148,visceral
PC316,587,0.042499160496640015,0.30397671428168627,587,0.014191168787370386,0.731516304241153,587,0.004143021186483671,0.3151725891129756,0.03125502154798742,0.7891097579872581,visceral
PC317,587,-0.0213615396598277,0.605501814738769,587,0.027722788905878006,0.5026237564638996,587,-0.0023407570146230707,0.5702687907382895,0.08301887255835169,0.4775140677886497,visceral
PC318,587,0.025853208737210594,0.5318771919808327,587,-0.019497734001170504,0.6373332701236623,587,0.0029153230196391627,0.5082288945200197,-0.06482173218318496,0.6037054652001865,visceral
PC319,587,0.035499101786879,0.39060953860959524,587,0.024749193002508357,0.5495470299999166,587,0.003319236398859158,0.41461398254203696,0.061794632173480184,0.5919784917052427,visceral
PC320,587,-0.007526686252288342,0.8556054449899559,587,-0.019785387217524018,0.6323747552260317,587,-6.201267546032426e-4,0.8833547938653123,-0.05579838053129935,0.6413876548131199,visceral
PC321,587,-0.0187457722597783,0.6503717189830943,587,0.0035560007073423285,0.9314889086151911,587,-0.00195751409730504,0.645140761983537,0.01444500248783282,0.9045501097597927,visceral
PC322,587,0.0049385887850200315,0.9049598716215173,587,-0.027628374351691035,0.5040804521396908,587,7.39683660627361e-4,0.8654455544297766,-0.0839311741536152,0.4975996060059873,visceral
PC323,587,-0.022230125838395315,0.5909141969515663,587,-0.009421724181521053,0.8198104355989676,587,-0.0021944438352319716,0.6019539139358093,-0.02244301417620237,0.8506903472146785,visceral
PC324,587,-0.01254217285846091,0.7617092480344507,587,-0.02831404377710153,0.49355216326326135,587,-0.0010535063087907745,0.8003249070467784,-0.07833168556195072,0.50705124146869,visceral
PC325,587,-0.07123499022571946,0.08463573792034103,587,0.013839289195970609,0.7379262725896305,587,-0.007118981221954228,0.07961840242965337,0.053426174634916675,0.6421250126607518,visceral
PC326,587,-0.011766629104010613,0.7760386952494054,587,-0.013328046722425792,0.7472716223793714,587,-0.0010651851758376387,0.7940538682955286,-0.034888787025199146,0.7628917259980682,visceral
PC327,587,0.012508670208011732,0.7623266225529772,587,-0.020191756700853256,0.6253978767721996,587,0.0014365357289268942,0.7342767072099119,-0.06138174030236207,0.6088444768925739,visceral
PC328,587,0.0288280455321331,0.4857374733492802,587,0.006253600050501172,0.8798248445538397,587,0.002850922336901964,0.4919652791646866,0.011709648627572152,0.9206557120605754,visceral
PC329,587,-0.00496999424054242,0.9043583792450587,587,0.005638994146360018,0.8915589199979974,587,-5.147168925624807e-4,0.8961353927821478,0.016264219308082507,0.8842804189832129,visceral
PC330,587,0.011999034067494653,0.7717363988710596,587,0.02318934430404141,0.5749944472046354,587,0.001006941860852655,0.8033885516043064,0.06192955448746023,0.589052946896267,visceral
PC331,587,0.045970839436220746,0.2661385139478271,587,-0.005226498435375774,0.8994477672038667,587,0.004787400372876367,0.26119280300567177,-0.025299314626286096,0.8339718584831366,visceral
PC332,587,0.07511768896888621,0.06896509622627885,587,-0.010172828054131403,0.8057216164770924,587,0.007465644843717743,0.06567394515249335,-0.04394230671552716,0.7018741520805765,visceral
PC333,587,5.501065109430768e-4,0.9893887532419628,587,0.02292844281595163,0.579304448733895,587,-1.1461696839999355e-4,0.9776846012433047,0.06440076287632499,0.5792550888817201,visceral
PC334,587,-0.050086242801587605,0.22563965497686786,587,0.01005996022875477,0.8078348411127453,587,-0.004905272150037239,0.2178715240838595,0.03769590511543861,0.738144717476503,visceral
PC335,587,-0.026851501785504446,0.5161504456202913,587,-8.921407807983274e-4,0.9827919283820843,587,-0.0026541744128248243,0.516384392782717,0.0031007378279779042,0.9786561204151325,visceral
PC336,587,0.019682281717522735,0.634150189772599,587,-0.00604258568744445,0.8838507041656973,587,0.0019144987426783667,0.6257625622690686,-0.020230350055262216,0.8557004957440598,visceral
PC337,587,-0.012932949798735353,0.754519421091938,587,-0.07111910499089552,0.08514432961528504,587,-7.323310642044692e-4,0.8527008632882177,-0.1904538886311305,0.08881833304984847,visceral
PC338,587,0.053988974104409324,0.19147981391491503,587,-0.0214077244804605,0.6047221186575925,587,0.005308786433992039,0.17776424280349956,-0.06881749053216017,0.5373811447971377,visceral
PC339,587,-0.04573350824477996,0.2686173465725487,587,-0.018687372470849933,0.6513888753644013,587,-0.004248999131401681,0.28243741956338825,-0.04151534695035572,0.7108514560744187,visceral
PC340,587,-0.00932209354230061,0.8216837272103263,587,-0.02803451012442329,0.4978301049125552,587,-7.158242955420678e-4,0.8607703231072334,-0.07663738658176351,0.5076893615735683,visceral
PC341,587,0.02232523025109952,0.5893267909024009,587,0.007945156794096457,0.8476727791979647,587,0.0021352122450461536,0.5985056584290698,0.017500503839335463,0.8789582681355381,visceral
PC342,587,-0.002639573695407173,0.949117053219252,587,-0.029920981972512927,0.46934523520320526,587,-4.0220542223606046e-5,0.9919729868065745,-0.08161859451029195,0.4714150558059922,visceral
PC343,587,0.010688953355885747,0.7960764442007837,587,-0.005194146004532886,0.9000669266118271,587,0.0010992254915675728,0.788482493402451,-0.016846297103143375,0.8846516958458844,visceral
PC344,587,0.013233291857565036,0.7490078361400141,587,0.01962952078660146,0.6350595252202458,587,0.0011495484139846255,0.7754425470887494,0.051595187311021,0.651463445605245,visceral
PC345,587,0.013703641282536105,0.7404021752335639,587,-0.007021192622607178,0.8652071206550465,587,0.0013503851829705178,0.7303875052289582,-0.021630496238636165,0.8455715872282584,visceral
PC346,587,-0.026136844453216988,0.5273843912614056,587,0.05858061204667797,0.1563402727408064,587,-0.0028916778027713898,0.45927366174716877,0.16267334579245718,0.14212922765202857,visceral
PC347,587,0.015991071003928756,0.6990287541856358,587,-0.005723043147809067,0.8899527961348217,587,0.0015129484591058062,0.6908603763067764,-0.018053606357714757,0.8670174000610331,visceral
PC348,587,0.04775183514874509,0.2480378641927407,587,0.03891923962887334,0.3465586825057422,587,0.004373100737020119,0.27660753688937173,0.0977228954830646,0.39089819664684045,visceral
PC349,587,0.017416159084283747,0.6736874278536777,587,-0.02103119299667085,0.6110917980239658,587,0.0018632988341940485,0.64559933401356,-0.06211972128401818,0.588544183612388,visceral
PC350,587,0.021267346712609544,0.6070933783730141,587,-0.024676852391879688,0.5507148448213138,587,0.0021941075641734495,0.5755899057766922,-0.07067998814766385,0.5245844626381884,visceral
PC351,587,-0.02718562167624763,0.5109410868394344,587,-0.03721201329477139,0.3681385035301268,587,-0.002411505362127669,0.5538514474771705,-0.09849501317237616,0.3936573307634069,visceral
PC352,587,-0.034362391267873514,0.40597041424915903,587,-0.0022541205957692986,0.956539454563959,587,-0.0032908038607296396,0.4073651982540134,8.196040597730639e-4,0.9941889668097139,visceral
PC353,587,-0.0061825351315045055,0.8811803233581399,587,0.021997157743285124,0.5948109759408009,587,-7.396423598236385e-4,0.8497640617753578,0.06021522503236844,0.5864103384649408,visceral
PC354,587,0.020297155351080703,0.6235937272514533,587,-0.011478444733072883,0.7813831048177504,587,0.002017501176922317,0.6083603450933914,-0.035110839036047975,0.7530128386571046,visceral
PC355,587,0.0031686603291615225,0.9389360976763595,587,0.006594720351823718,0.8733233376414214,587,2.5175689281868363e-4,0.9482699405882213,0.016940764699343646,0.8775792431090315,visceral
PC356,587,-0.023914339257147258,0.5630978643731043,587,-0.0037978735886915783,0.9268415372198056,587,-0.0023321499633318144,0.5669716999577222,-0.0056498068280819436,0.9609638414713003,visceral
PC357,587,0.0360292336204848,0.38356771838709725,587,0.01394324430941627,0.7360306723839336,587,0.0033817855634487672,0.3964586855920663,0.03085425549238999,0.7848158486542952,visceral
PC358,587,0.03329200789548395,0.4207588622799424,587,-0.018428123156996257,0.6559120489093511,587,0.003305725257544134,0.40090449573896103,-0.05650029094220462,0.6123868876560052,visceral
PC359,587,-0.039413621481089234,0.3404626846389107,587,0.03855566062496372,0.35108576471414155,587,-0.004117373949333548,0.30519218645307034,0.11450139882153672,0.31435825160662273,visceral
PC360,587,-0.01743686458437621,0.6733218608980456,587,0.008405939828587623,0.838955825035556,587,-0.0017000996131795933,0.6617066229268211,0.025882844214298876,0.8141645796517942,visceral
PC361,587,0.0325975306975614,0.43052023777817827,587,0.036219227326460324,0.3810629947330634,587,0.002887818613767042,0.46844096499983356,0.09249466339124174,0.4126155162780327,visceral
PC362,587,-0.062449920881438,0.1307140422531782,587,-5.1072071094647e-4,0.990148443289592,587,-0.005935858140969718,0.13020982716503265,0.011137902851669303,0.9201180028542609,visceral
PC363,587,-0.003963464422562366,0.9236612825869956,587,0.01692519994886815,0.6823779386466111,587,-4.939504849543713e-4,0.8993329348459167,0.04616612650837123,0.6765707407718424,visceral
PC364,587,-0.04417995489126325,0.28523379902179435,587,-0.018345918040846912,0.6573489397355354,587,-0.00400647532777835,0.29937374401755984,-0.03994365703052174,0.7149567313074486,visceral
PC365,587,0.02383240818966265,0.5644363325453077,587,-0.06024227066184068,0.14490455800414098,587,0.0026153064142801353,0.4919829030425621,-0.1623614500400879,0.13257201957100603,visceral
PC366,587,-0.04605397189828274,0.26527395320435304,587,0.03100270811695476,0.45342618133888,587,-0.004377200180153548,0.24094060510048698,0.0883160323367914,0.4036945628954377,visceral
PC367,587,-0.020381069178020454,0.6221589498812539,587,0.017380870899877304,0.6743106372361934,587,-0.001978984576538545,0.5994948751736426,0.048900819470189365,0.6470591157024637,visceral
PC368,587,-0.0010030931376641377,0.9806522173804347,587,0.026284336076429993,0.5250557728579615,587,-2.8255726738246536e-4,0.9428760560548817,0.07138139866981713,0.5230844953634319,visceral
PC369,587,-3.7146822862257255e-4,0.9928344711226055,587,0.008714052849644934,0.8331379424295742,587,-9.53072452495464e-5,0.9803012535920095,0.023165622622841123,0.832300818018524,visceral
PC370,587,-0.05402610376321345,0.19117414286094792,587,0.007092306827822312,0.8638550969165577,587,-0.005236762352417403,0.1860156864445635,0.03022273223765444,0.7875544116706574,visceral
