PC	covar	n	p
PC775	SMCENTER	1301	0.07884166441628239
PC775	SMNABTCH	1301	0.7706435156059235
PC775	SMGEBTCH	1301	0.9957727238782511
PC776	SMCENTER	1301	0.597136913962897
PC776	SMNABTCH	1301	0.5644855002294276
PC776	SMGEBTCH	1301	0.9028966850378984
PC777	SMCENTER	1301	0.7123772567954982
PC777	SMNABTCH	1301	0.08386751062745366
PC777	SMGEBTCH	1301	0.43953452260880194
PC778	SMCENTER	1301	0.768524393726982
PC778	SMNABTCH	1301	0.6321589386526549
PC778	SMGEBTCH	1301	0.5876246121037598
PC779	SMCENTER	1301	0.7249788299064986
PC779	SMNABTCH	1301	0.6019493799474434
PC779	SMGEBTCH	1301	0.28512742735413854
PC780	SMCENTER	1301	0.2980349166327642
PC780	SMNABTCH	1301	0.6695522611202709
PC780	SMGEBTCH	1301	0.7484559229850973
PC781	SMCENTER	1301	0.03656079411911749
PC781	SMNABTCH	1301	0.4507781375380016
PC781	SMGEBTCH	1301	0.6649509888939824
PC782	SMCENTER	1301	0.14721562181166303
PC782	SMNABTCH	1301	0.8133745618616026
PC782	SMGEBTCH	1301	0.8869343009863361
PC783	SMCENTER	1301	0.18741443865327706
PC783	SMNABTCH	1301	0.9147293795305382
PC783	SMGEBTCH	1301	0.8758844089080617
PC784	SMCENTER	1301	0.5515103781062426
PC784	SMNABTCH	1301	0.6224107596770923
PC784	SMGEBTCH	1301	0.999668493588877
PC785	SMCENTER	1301	0.07490450142922213
PC785	SMNABTCH	1301	0.10932071003114872
PC785	SMGEBTCH	1301	0.45785228017786933
PC786	SMCENTER	1301	0.737812670866275
PC786	SMNABTCH	1301	0.6801513813556971
PC786	SMGEBTCH	1301	0.4297063222295823
PC787	SMCENTER	1301	0.775581911254112
PC787	SMNABTCH	1301	0.43484471795304147
PC787	SMGEBTCH	1301	0.750118499014462
PC788	SMCENTER	1301	0.28595227977493953
PC788	SMNABTCH	1301	0.22423916161886717
PC788	SMGEBTCH	1301	0.7782178851722017
PC789	SMCENTER	1301	0.14899654637065562
PC789	SMNABTCH	1301	0.5773883909476947
PC789	SMGEBTCH	1301	0.39355639077492843
PC790	SMCENTER	1301	0.5274864399568047
PC790	SMNABTCH	1301	0.5777608555126699
PC790	SMGEBTCH	1301	0.21963551536967585
PC791	SMCENTER	1301	0.8224519029477442
PC791	SMNABTCH	1301	0.6428856492347819
PC791	SMGEBTCH	1301	0.9385244406302281
PC792	SMCENTER	1301	0.8887848018636522
PC792	SMNABTCH	1301	0.4368630657375561
PC792	SMGEBTCH	1301	0.2545801437187096
PC793	SMCENTER	1301	0.9288956337795374
PC793	SMNABTCH	1301	0.8724643998173707
PC793	SMGEBTCH	1301	0.6302468549732441
PC794	SMCENTER	1301	0.4545110694880533
PC794	SMNABTCH	1301	0.46574254703909046
PC794	SMGEBTCH	1301	0.0693960771474025
PC795	SMCENTER	1301	0.4421051185199208
PC795	SMNABTCH	1301	0.979864470016105
PC795	SMGEBTCH	1301	0.9444941577416531
PC796	SMCENTER	1301	0.613429771443889
PC796	SMNABTCH	1301	0.07366571103851256
PC796	SMGEBTCH	1301	0.952587322349809
PC797	SMCENTER	1301	0.5991179939187006
PC797	SMNABTCH	1301	0.4038054464956181
PC797	SMGEBTCH	1301	0.8767337838849358
PC798	SMCENTER	1301	0.9727079668777651
PC798	SMNABTCH	1301	0.04782835973989225
PC798	SMGEBTCH	1301	0.33753327251063375
PC799	SMCENTER	1301	0.7798607970162159
PC799	SMNABTCH	1301	0.20097349866275158
PC799	SMGEBTCH	1301	0.8413786237997136
PC800	SMCENTER	1301	0.799429009073818
PC800	SMNABTCH	1301	0.9923117228882362
PC800	SMGEBTCH	1301	0.9345250233040143
PC801	SMCENTER	1301	0.10861320788008784
PC801	SMNABTCH	1301	0.35778868329175234
PC801	SMGEBTCH	1301	0.7891245505840415
PC802	SMCENTER	1301	0.48918086022729323
PC802	SMNABTCH	1301	0.535742668545322
PC802	SMGEBTCH	1301	0.8887030502060727
PC803	SMCENTER	1301	0.8500192045517472
PC803	SMNABTCH	1301	0.9165395307010723
PC803	SMGEBTCH	1301	0.9913064790047772
PC804	SMCENTER	1301	0.9398504558858843
PC804	SMNABTCH	1301	0.8061336671692331
PC804	SMGEBTCH	1301	0.38966360265026406
PC805	SMCENTER	1301	0.7017197706615345
PC805	SMNABTCH	1301	0.962050067451534
PC805	SMGEBTCH	1301	0.9973807716589003
PC806	SMCENTER	1301	0.6064489428227345
PC806	SMNABTCH	1301	0.6291982697755099
PC806	SMGEBTCH	1301	0.8688514400542215
PC807	SMCENTER	1301	0.8231641143370636
PC807	SMNABTCH	1301	0.9960282561949514
PC807	SMGEBTCH	1301	0.9748288617739556
PC808	SMCENTER	1301	0.40580679660107183
PC808	SMNABTCH	1301	0.48831670156725293
PC808	SMGEBTCH	1301	0.4817992081005248
PC809	SMCENTER	1301	0.7404093478864531
PC809	SMNABTCH	1301	0.43247295705723515
PC809	SMGEBTCH	1301	0.8620966934531002
PC810	SMCENTER	1301	0.6241342978301658
PC810	SMNABTCH	1301	0.5546955609115873
PC810	SMGEBTCH	1301	0.382028876286022
PC811	SMCENTER	1301	0.35790642056012467
PC811	SMNABTCH	1301	0.18786064961755927
PC811	SMGEBTCH	1301	0.6667779705417649
PC812	SMCENTER	1301	0.558787528890012
PC812	SMNABTCH	1301	0.5869345228868436
PC812	SMGEBTCH	1301	0.741656239466173
PC813	SMCENTER	1301	0.5139177867664328
PC813	SMNABTCH	1301	0.454026974888882
PC813	SMGEBTCH	1301	0.8558708923804578
PC814	SMCENTER	1301	0.5686053381689931
PC814	SMNABTCH	1301	0.3541667301435397
PC814	SMGEBTCH	1301	0.46044711296207225
PC815	SMCENTER	1301	0.988824519305753
PC815	SMNABTCH	1301	0.12144591512888575
PC815	SMGEBTCH	1301	0.4097580786621636
PC816	SMCENTER	1301	0.10216947999159473
PC816	SMNABTCH	1301	0.11786504306404269
PC816	SMGEBTCH	1301	0.6634553645739972
PC817	SMCENTER	1301	0.38210553070410636
PC817	SMNABTCH	1301	0.579151658640919
PC817	SMGEBTCH	1301	0.9907313089823881
PC818	SMCENTER	1301	0.8702874763107352
PC818	SMNABTCH	1301	0.23092864307671226
PC818	SMGEBTCH	1301	0.6898391064818181
PC819	SMCENTER	1301	0.5208876293112235
PC819	SMNABTCH	1301	0.8902644685241343
PC819	SMGEBTCH	1301	0.9790211015180924
PC820	SMCENTER	1301	0.662128270643328
PC820	SMNABTCH	1301	0.6909506613819905
PC820	SMGEBTCH	1301	0.6795218146356088
PC821	SMCENTER	1301	0.7410548227106224
PC821	SMNABTCH	1301	0.45318015676225604
PC821	SMGEBTCH	1301	0.978862893740608
PC822	SMCENTER	1301	0.16691571705879174
PC822	SMNABTCH	1301	0.05107244357834311
PC822	SMGEBTCH	1301	0.3294971524158141
PC823	SMCENTER	1301	0.4261746993631912
PC823	SMNABTCH	1301	0.9325967894348436
PC823	SMGEBTCH	1301	0.26821944336049464
PC824	SMCENTER	1301	0.9868273785912056
PC824	SMNABTCH	1301	0.8441162009514245
PC824	SMGEBTCH	1301	0.6108683031057432
PC825	SMCENTER	1301	0.9822534212035441
PC825	SMNABTCH	1301	0.16614764105358398
PC825	SMGEBTCH	1301	0.13362018845859647
PC826	SMCENTER	1301	0.8619339712945538
PC826	SMNABTCH	1301	0.2705739466124294
PC826	SMGEBTCH	1301	0.35357959713353115
PC827	SMCENTER	1301	0.07329764958794481
PC827	SMNABTCH	1301	0.0739817056965057
PC827	SMGEBTCH	1301	0.6035231992671852
PC828	SMCENTER	1301	0.8707723940222803
PC828	SMNABTCH	1301	0.6036765894113183
PC828	SMGEBTCH	1301	0.9509554081566787
PC829	SMCENTER	1301	0.7797927161385911
PC829	SMNABTCH	1301	0.02735870986889259
PC829	SMGEBTCH	1301	0.5934355945809705
PC830	SMCENTER	1301	0.5134851723295237
PC830	SMNABTCH	1301	0.14717163630692973
PC830	SMGEBTCH	1301	0.4336224613534813
PC831	SMCENTER	1301	0.6037051725789666
PC831	SMNABTCH	1301	0.3689547481371353
PC831	SMGEBTCH	1301	0.3517165215521974
PC832	SMCENTER	1301	0.43258741959416025
PC832	SMNABTCH	1301	0.47756131452499995
PC832	SMGEBTCH	1301	0.4527845486164395
PC833	SMCENTER	1301	0.5458887857606517
PC833	SMNABTCH	1301	0.523043955414042
PC833	SMGEBTCH	1301	0.7626987676591557
PC834	SMCENTER	1301	0.959837949434046
PC834	SMNABTCH	1301	0.10785682319758871
PC834	SMGEBTCH	1301	0.9162242703513979
PC835	SMCENTER	1301	0.15609658588839312
PC835	SMNABTCH	1301	0.24142641988472616
PC835	SMGEBTCH	1301	0.6060799387589673
PC836	SMCENTER	1301	0.9997220413884196
PC836	SMNABTCH	1301	0.806726913772762
PC836	SMGEBTCH	1301	0.9992752172528009
PC837	SMCENTER	1301	0.812147622295128
PC837	SMNABTCH	1301	0.9915373784601158
PC837	SMGEBTCH	1301	0.8126923349751741
PC838	SMCENTER	1301	0.7369737249102719
PC838	SMNABTCH	1301	0.41545668238308225
PC838	SMGEBTCH	1301	0.5852024990804188
PC839	SMCENTER	1301	0.47724481255570733
PC839	SMNABTCH	1301	0.46238771697791836
PC839	SMGEBTCH	1301	0.5009557327565957
PC840	SMCENTER	1301	0.8317486285296833
PC840	SMNABTCH	1301	0.7306670070448646
PC840	SMGEBTCH	1301	0.6913127069318818
PC841	SMCENTER	1301	0.664655607449904
PC841	SMNABTCH	1301	0.7523882685572645
PC841	SMGEBTCH	1301	0.9971204792852544
PC842	SMCENTER	1301	0.6808094186987643
PC842	SMNABTCH	1301	0.6183759477063863
PC842	SMGEBTCH	1301	0.5798149477955501
PC843	SMCENTER	1301	0.4088771907983195
PC843	SMNABTCH	1301	0.9615004319418358
PC843	SMGEBTCH	1301	0.8417197702349394
PC844	SMCENTER	1301	0.42676727857221203
PC844	SMNABTCH	1301	0.8530772559379963
PC844	SMGEBTCH	1301	0.9097657822704668
PC845	SMCENTER	1301	0.5447268594609269
PC845	SMNABTCH	1301	0.13582669455241603
PC845	SMGEBTCH	1301	0.9077490158546415
PC846	SMCENTER	1301	0.5207725282307333
PC846	SMNABTCH	1301	0.8686338103555746
PC846	SMGEBTCH	1301	0.9765567833991233
PC847	SMCENTER	1301	0.39809527881482937
PC847	SMNABTCH	1301	0.3303434126416064
PC847	SMGEBTCH	1301	0.5378622473624304
PC848	SMCENTER	1301	0.059641494456929255
PC848	SMNABTCH	1301	0.7480722141865725
PC848	SMGEBTCH	1301	0.9674710667489665
PC849	SMCENTER	1301	0.6529684701680111
PC849	SMNABTCH	1301	0.7289685412683021
PC849	SMGEBTCH	1301	0.6627027144501889
PC850	SMCENTER	1301	0.7884567034237233
PC850	SMNABTCH	1301	0.12475579796576719
PC850	SMGEBTCH	1301	0.3330442112412629
PC851	SMCENTER	1301	0.486062766039329
PC851	SMNABTCH	1301	0.681855136626993
PC851	SMGEBTCH	1301	0.86517887020683
PC852	SMCENTER	1301	0.06599660031860234
PC852	SMNABTCH	1301	0.829632819216676
PC852	SMGEBTCH	1301	0.8577419824770924
PC853	SMCENTER	1301	0.5303747853775233
PC853	SMNABTCH	1301	0.2946203817799713
PC853	SMGEBTCH	1301	0.6188805423961348
PC854	SMCENTER	1301	0.366697849918035
PC854	SMNABTCH	1301	0.32889665460029105
PC854	SMGEBTCH	1301	0.16869033966391073
PC855	SMCENTER	1301	0.10208402548939557
PC855	SMNABTCH	1301	0.8213562715854399
PC855	SMGEBTCH	1301	0.7675815632798699
PC856	SMCENTER	1301	0.40718437648083405
PC856	SMNABTCH	1301	0.6600472570050433
PC856	SMGEBTCH	1301	0.4210243012143858
PC857	SMCENTER	1301	0.48017565239958115
PC857	SMNABTCH	1301	0.024857552021430543
PC857	SMGEBTCH	1301	0.4352295202234218
PC858	SMCENTER	1301	0.6615064908518111
PC858	SMNABTCH	1301	0.5457564603453559
PC858	SMGEBTCH	1301	0.8266615428582144
PC859	SMCENTER	1301	0.8723637318458961
PC859	SMNABTCH	1301	0.5513526854579691
PC859	SMGEBTCH	1301	0.062188828740976324
PC860	SMCENTER	1301	0.634667600411703
PC860	SMNABTCH	1301	0.7977361990554791
PC860	SMGEBTCH	1301	0.2706289668797516
PC861	SMCENTER	1301	0.12084282444202267
PC861	SMNABTCH	1301	0.13803212518237862
PC861	SMGEBTCH	1301	0.6257382209148129
PC862	SMCENTER	1301	0.41049583434300213
PC862	SMNABTCH	1301	0.9468821997438364
PC862	SMGEBTCH	1301	0.5650621849453529
PC863	SMCENTER	1301	0.2119192573630187
PC863	SMNABTCH	1301	0.33242525882993834
PC863	SMGEBTCH	1301	0.11463275599213635
PC864	SMCENTER	1301	0.35097677194275934
PC864	SMNABTCH	1301	0.16879355830518575
PC864	SMGEBTCH	1301	0.9487923497539585
PC865	SMCENTER	1301	0.4402487932691671
PC865	SMNABTCH	1301	0.7950382253928469
PC865	SMGEBTCH	1301	0.9813174948106398
PC866	SMCENTER	1301	0.5728058510479095
PC866	SMNABTCH	1301	0.324340318892637
PC866	SMGEBTCH	1301	0.9424099201251943
PC867	SMCENTER	1301	0.4856898490611585
PC867	SMNABTCH	1301	0.584200017190412
PC867	SMGEBTCH	1301	0.927371640424741
PC868	SMCENTER	1301	0.5686087406164286
PC868	SMNABTCH	1301	0.958762749866129
PC868	SMGEBTCH	1301	0.6258819423704258
PC869	SMCENTER	1301	0.4666709451342063
PC869	SMNABTCH	1301	0.9194675671044454
PC869	SMGEBTCH	1301	0.9636797367286701
PC870	SMCENTER	1301	0.35470945947223154
PC870	SMNABTCH	1301	0.4545128434115399
PC870	SMGEBTCH	1301	0.989094060127472
PC871	SMCENTER	1301	0.9072568980820406
PC871	SMNABTCH	1301	0.9097798841165112
PC871	SMGEBTCH	1301	0.92393477590807
PC872	SMCENTER	1301	0.7250205664138896
PC872	SMNABTCH	1301	0.014069043868184665
PC872	SMGEBTCH	1301	0.8538306995073524
PC873	SMCENTER	1301	0.8931215575677818
PC873	SMNABTCH	1301	0.9361441676070379
PC873	SMGEBTCH	1301	0.9107893991315563
PC874	SMCENTER	1301	0.2591083046254221
PC874	SMNABTCH	1301	0.22792239720741203
PC874	SMGEBTCH	1301	0.8137100585159411
PC875	SMCENTER	1301	0.5623023062711141
PC875	SMNABTCH	1301	0.34594197475525224
PC875	SMGEBTCH	1301	0.4661670536700081
PC876	SMCENTER	1301	0.6717288003422983
PC876	SMNABTCH	1301	0.6316635915603362
PC876	SMGEBTCH	1301	0.99348342656899
PC877	SMCENTER	1301	0.42984383198086773
PC877	SMNABTCH	1301	0.5193886418559452
PC877	SMGEBTCH	1301	0.9929670552277656
PC878	SMCENTER	1301	0.7445726887091706
PC878	SMNABTCH	1301	0.9478813073058195
PC878	SMGEBTCH	1301	0.8228075893679279
PC879	SMCENTER	1301	0.33573840076139555
PC879	SMNABTCH	1301	0.5322429457847245
PC879	SMGEBTCH	1301	0.797843447909327
PC880	SMCENTER	1301	0.7021209172802729
PC880	SMNABTCH	1301	0.5556132943643771
PC880	SMGEBTCH	1301	0.9417873250694913
PC881	SMCENTER	1301	0.33707017806208966
PC881	SMNABTCH	1301	0.08121841514136476
PC881	SMGEBTCH	1301	0.6012357951903494
PC882	SMCENTER	1301	0.19624578282784186
PC882	SMNABTCH	1301	0.1588357819444884
PC882	SMGEBTCH	1301	0.1765828183279055
PC883	SMCENTER	1301	0.5327489228945781
PC883	SMNABTCH	1301	0.7973372457462086
PC883	SMGEBTCH	1301	0.9845776333079839
PC884	SMCENTER	1301	0.03833134215471894
PC884	SMNABTCH	1301	0.6084153794911744
PC884	SMGEBTCH	1301	0.9495672312541273
PC885	SMCENTER	1301	0.9133266809862445
PC885	SMNABTCH	1301	0.32249384101943845
PC885	SMGEBTCH	1301	0.9986734454331794
PC886	SMCENTER	1301	0.9619609271684162
PC886	SMNABTCH	1301	0.4948521883834125
PC886	SMGEBTCH	1301	0.9986680966465877
PC887	SMCENTER	1301	0.4368036653974222
PC887	SMNABTCH	1301	0.6246969662996118
PC887	SMGEBTCH	1301	0.8605393277582166
PC888	SMCENTER	1301	0.8500837089681004
PC888	SMNABTCH	1301	0.733307863711024
PC888	SMGEBTCH	1301	0.8544726171877524
PC889	SMCENTER	1301	0.6572309796206501
PC889	SMNABTCH	1301	0.7187465875430453
PC889	SMGEBTCH	1301	0.9613513583071573
PC890	SMCENTER	1301	0.7022954419565985
PC890	SMNABTCH	1301	0.12020054699729044
PC890	SMGEBTCH	1301	0.8414240635656094
PC891	SMCENTER	1301	0.6191994882865564
PC891	SMNABTCH	1301	0.5284213296941926
PC891	SMGEBTCH	1301	0.7202318293709875
PC892	SMCENTER	1301	0.7860891745338532
PC892	SMNABTCH	1301	0.44080170860125095
PC892	SMGEBTCH	1301	0.8735801165068509
PC893	SMCENTER	1301	0.675034009950443
PC893	SMNABTCH	1301	0.5118681939528775
PC893	SMGEBTCH	1301	0.9593719606272402
PC894	SMCENTER	1301	0.653003437006223
PC894	SMNABTCH	1301	0.8244379980228213
PC894	SMGEBTCH	1301	0.8731714126785269
PC895	SMCENTER	1301	0.09977204547755275
PC895	SMNABTCH	1301	0.017480829059999536
PC895	SMGEBTCH	1301	0.8895912849916158
PC896	SMCENTER	1301	0.43705415202057984
PC896	SMNABTCH	1301	0.20712980006840268
PC896	SMGEBTCH	1301	0.7367534820435331
PC897	SMCENTER	1301	0.7879124006361942
PC897	SMNABTCH	1301	0.06937907948786072
PC897	SMGEBTCH	1301	0.518774310410348
PC898	SMCENTER	1301	0.4757332752155755
PC898	SMNABTCH	1301	0.875404260658619
PC898	SMGEBTCH	1301	0.8011193450887415
PC899	SMCENTER	1301	0.4898652845239616
PC899	SMNABTCH	1301	0.3633929411797706
PC899	SMGEBTCH	1301	0.3643708707724448
PC900	SMCENTER	1301	0.9933898080196786
PC900	SMNABTCH	1301	0.6993779431855631
PC900	SMGEBTCH	1301	0.6447601175985659
PC901	SMCENTER	1301	0.7421215122415832
PC901	SMNABTCH	1301	0.22639520382479764
PC901	SMGEBTCH	1301	0.7080741424753949
PC902	SMCENTER	1301	0.8585226084295188
PC902	SMNABTCH	1301	0.40413648920337475
PC902	SMGEBTCH	1301	0.876511940793568
PC903	SMCENTER	1301	0.4265458035441907
PC903	SMNABTCH	1301	0.6024406810270557
PC903	SMGEBTCH	1301	0.927752058361256
PC904	SMCENTER	1301	0.6330509907676097
PC904	SMNABTCH	1301	0.5256321673390393
PC904	SMGEBTCH	1301	0.9799835278427169
PC905	SMCENTER	1301	0.38036133808582306
PC905	SMNABTCH	1301	0.9858510674244003
PC905	SMGEBTCH	1301	0.8185617497616857
PC906	SMCENTER	1301	0.7536151813143961
PC906	SMNABTCH	1301	0.5676151167068864
PC906	SMGEBTCH	1301	0.830991198366386
PC907	SMCENTER	1301	0.052462684711700125
PC907	SMNABTCH	1301	0.696083187295317
PC907	SMGEBTCH	1301	0.9731948945055015
PC908	SMCENTER	1301	0.7409533439377214
PC908	SMNABTCH	1301	0.8965411657481417
PC908	SMGEBTCH	1301	0.6863424661380413
PC909	SMCENTER	1301	0.570223274795183
PC909	SMNABTCH	1301	0.7539458971308242
PC909	SMGEBTCH	1301	0.9668902821073961
PC910	SMCENTER	1301	0.9834745586095854
PC910	SMNABTCH	1301	0.661408748094343
PC910	SMGEBTCH	1301	0.64866403983074
PC911	SMCENTER	1301	0.24032939962283384
PC911	SMNABTCH	1301	0.385122752267475
PC911	SMGEBTCH	1301	0.5693152840333771
PC912	SMCENTER	1301	0.5346886446889063
PC912	SMNABTCH	1301	0.6730744319441277
PC912	SMGEBTCH	1301	0.48635106530427735
PC913	SMCENTER	1301	0.4976300814264485
PC913	SMNABTCH	1301	0.14529214520308265
PC913	SMGEBTCH	1301	0.7521084978615715
PC914	SMCENTER	1301	0.5848997908255158
PC914	SMNABTCH	1301	0.5112215456714873
PC914	SMGEBTCH	1301	0.7474657659803546
PC915	SMCENTER	1301	0.22658628756043006
PC915	SMNABTCH	1301	0.31346239008989407
PC915	SMGEBTCH	1301	0.510149999724429
PC916	SMCENTER	1301	0.9055916440793037
PC916	SMNABTCH	1301	0.3769749321981697
PC916	SMGEBTCH	1301	0.8145006728259659
PC917	SMCENTER	1301	0.6507326845064737
PC917	SMNABTCH	1301	0.0064976442506434
PC917	SMGEBTCH	1301	0.32222030391909495
PC918	SMCENTER	1301	0.6625270940623187
PC918	SMNABTCH	1301	0.6110863599968005
PC918	SMGEBTCH	1301	0.7432184997096278
PC919	SMCENTER	1301	0.13635933534719522
PC919	SMNABTCH	1301	0.5255274833603213
PC919	SMGEBTCH	1301	0.9575817916893714
PC920	SMCENTER	1301	0.14991292980662263
PC920	SMNABTCH	1301	0.17202096447232898
PC920	SMGEBTCH	1301	0.958960758278063
PC921	SMCENTER	1301	0.3158442442387409
PC921	SMNABTCH	1301	0.15462494466966728
PC921	SMGEBTCH	1301	0.897952927189684
PC922	SMCENTER	1301	0.2740447735763529
PC922	SMNABTCH	1301	0.20673914532260002
PC922	SMGEBTCH	1301	0.9797991529087552
PC923	SMCENTER	1301	0.9065940309278042
PC923	SMNABTCH	1301	0.7963877446242691
PC923	SMGEBTCH	1301	0.8125504208466854
PC924	SMCENTER	1301	0.45908158625527706
PC924	SMNABTCH	1301	0.48103207181588536
PC924	SMGEBTCH	1301	0.7534874487761877
PC925	SMCENTER	1301	0.8305939552115744
PC925	SMNABTCH	1301	0.36626321860001904
PC925	SMGEBTCH	1301	0.45925526286833457
PC926	SMCENTER	1301	0.8434749204174306
PC926	SMNABTCH	1301	0.6947345283028492
PC926	SMGEBTCH	1301	0.916832086493456
PC927	SMCENTER	1301	0.40737906535652907
PC927	SMNABTCH	1301	0.32798802439512675
PC927	SMGEBTCH	1301	0.6249326408754916
PC928	SMCENTER	1301	0.5153213104697011
PC928	SMNABTCH	1301	0.32289307111968457
PC928	SMGEBTCH	1301	0.8565401710063698
PC929	SMCENTER	1301	0.9757196796740095
PC929	SMNABTCH	1301	0.5589105867555846
PC929	SMGEBTCH	1301	0.6298333094201496
PC930	SMCENTER	1301	0.801426491101093
PC930	SMNABTCH	1301	0.979526493365356
PC930	SMGEBTCH	1301	0.9920986779422697
PC931	SMCENTER	1301	0.8883242878877029
PC931	SMNABTCH	1301	0.6396881358965726
PC931	SMGEBTCH	1301	0.8651277429925812
PC932	SMCENTER	1301	0.5123868396545885
PC932	SMNABTCH	1301	0.33841957870709893
PC932	SMGEBTCH	1301	0.8530690722064505
PC933	SMCENTER	1301	0.9952862405755596
PC933	SMNABTCH	1301	0.9200605158303109
PC933	SMGEBTCH	1301	0.6399156949340763
PC934	SMCENTER	1301	0.609665715348829
PC934	SMNABTCH	1301	0.04242431487240118
PC934	SMGEBTCH	1301	0.35461312511676557
PC935	SMCENTER	1301	0.40880450067409246
PC935	SMNABTCH	1301	0.1460466531715864
PC935	SMGEBTCH	1301	0.41625101356195154
PC936	SMCENTER	1301	0.9573288857038196
PC936	SMNABTCH	1301	0.52978299771108
PC936	SMGEBTCH	1301	0.9171738556136753
PC937	SMCENTER	1301	0.5093193467420623
PC937	SMNABTCH	1301	0.3249566492293814
PC937	SMGEBTCH	1301	0.7448353562306564
PC938	SMCENTER	1301	0.6413980622840834
PC938	SMNABTCH	1301	0.22504821984033818
PC938	SMGEBTCH	1301	0.9635247557261128
PC939	SMCENTER	1301	0.6725859569465537
PC939	SMNABTCH	1301	0.31879562260576966
PC939	SMGEBTCH	1301	0.691642904109645
PC940	SMCENTER	1301	0.1313423878826366
PC940	SMNABTCH	1301	0.5113400359055922
PC940	SMGEBTCH	1301	0.9948576137919216
PC941	SMCENTER	1301	0.9670188900714295
PC941	SMNABTCH	1301	0.7644239378842052
PC941	SMGEBTCH	1301	0.9901737372811921
PC942	SMCENTER	1301	0.95558639170252
PC942	SMNABTCH	1301	0.055290832394630264
PC942	SMGEBTCH	1301	0.9918144718750359
PC943	SMCENTER	1301	0.3735415564880231
PC943	SMNABTCH	1301	0.4385510689323147
PC943	SMGEBTCH	1301	0.6071913800003268
PC944	SMCENTER	1301	0.5940683121774215
PC944	SMNABTCH	1301	0.6119672106959053
PC944	SMGEBTCH	1301	0.4674261194876911
PC945	SMCENTER	1301	0.4315795467881315
PC945	SMNABTCH	1301	0.9039037989951246
PC945	SMGEBTCH	1301	0.778353467538654
PC946	SMCENTER	1301	0.9045779951080988
PC946	SMNABTCH	1301	0.47342696762111286
PC946	SMGEBTCH	1301	0.7651675569652827
PC947	SMCENTER	1301	0.5041446738986431
PC947	SMNABTCH	1301	0.7336057098243778
PC947	SMGEBTCH	1301	0.9751265522346344
PC948	SMCENTER	1301	0.19472914049148426
PC948	SMNABTCH	1301	0.8648595465054065
PC948	SMGEBTCH	1301	0.9997620239783364
PC949	SMCENTER	1301	0.5275189914360334
PC949	SMNABTCH	1301	0.8462070557384683
PC949	SMGEBTCH	1301	0.625805363638269
PC950	SMCENTER	1301	0.7844261480339869
PC950	SMNABTCH	1301	0.7827962455297723
PC950	SMGEBTCH	1301	0.9459107441710723
PC951	SMCENTER	1301	0.734873890029881
PC951	SMNABTCH	1301	0.9013232117787837
PC951	SMGEBTCH	1301	0.9087360077065296
PC952	SMCENTER	1301	0.39010398363546184
PC952	SMNABTCH	1301	0.9933903184277222
PC952	SMGEBTCH	1301	0.8754902743831308
PC953	SMCENTER	1301	0.9961139762331244
PC953	SMNABTCH	1301	0.8860945660897217
PC953	SMGEBTCH	1301	0.9940385502697293
PC954	SMCENTER	1301	0.8210824792685425
PC954	SMNABTCH	1301	0.67822938419157
PC954	SMGEBTCH	1301	0.8202714973991077
PC955	SMCENTER	1301	0.8028513779479644
PC955	SMNABTCH	1301	0.6095345894529435
PC955	SMGEBTCH	1301	0.4434688974762369
PC956	SMCENTER	1301	0.8584932325710832
PC956	SMNABTCH	1301	0.043044703968814754
PC956	SMGEBTCH	1301	0.5607042350397592
PC957	SMCENTER	1301	0.7230176322334474
PC957	SMNABTCH	1301	0.9395549367242491
PC957	SMGEBTCH	1301	0.6505486952634278
PC958	SMCENTER	1301	0.9119085098161773
PC958	SMNABTCH	1301	0.29846318893981666
PC958	SMGEBTCH	1301	0.7215712853201374
PC959	SMCENTER	1301	0.7326696644351143
PC959	SMNABTCH	1301	0.9067069335422194
PC959	SMGEBTCH	1301	0.9975020949577802
PC960	SMCENTER	1301	0.6452903857835093
PC960	SMNABTCH	1301	0.6007815802904727
PC960	SMGEBTCH	1301	0.9645877895570405
PC961	SMCENTER	1301	0.1945613053559384
PC961	SMNABTCH	1301	0.15668881011351996
PC961	SMGEBTCH	1301	0.8719298641089451
PC962	SMCENTER	1301	0.31377639243217936
PC962	SMNABTCH	1301	0.8518845611406313
PC962	SMGEBTCH	1301	0.8370085829805
PC963	SMCENTER	1301	0.6415339265306506
PC963	SMNABTCH	1301	0.9701872362840473
PC963	SMGEBTCH	1301	0.42866829629671027
PC964	SMCENTER	1301	0.5767451683361478
PC964	SMNABTCH	1301	0.5208541636744728
PC964	SMGEBTCH	1301	0.9768591512217494
PC965	SMCENTER	1301	0.6423797963936384
PC965	SMNABTCH	1301	0.49289988821947783
PC965	SMGEBTCH	1301	0.8050512769904259
PC966	SMCENTER	1301	0.7424480513926417
PC966	SMNABTCH	1301	0.6484048730693672
PC966	SMGEBTCH	1301	0.9857521957537746
PC967	SMCENTER	1301	0.7017751832451676
PC967	SMNABTCH	1301	0.809022785338093
PC967	SMGEBTCH	1301	0.9817508572905733
PC968	SMCENTER	1301	0.6366718201874727
PC968	SMNABTCH	1301	0.6028809745211303
PC968	SMGEBTCH	1301	0.9681731292889091
PC969	SMCENTER	1301	0.9954999604782497
PC969	SMNABTCH	1301	0.770163562113305
PC969	SMGEBTCH	1301	0.9983116392427965
