PC,covar,n,p
PC1069,SMNABTCH,1301,0.9701715806895747
PC1070,SMNABTCH,1301,0.6315451141170693
PC1071,SMNABTCH,1301,0.9498384486936602
PC1072,SMNABTCH,1301,0.4724330784511252
PC1073,SMNABTCH,1301,0.8525234277823057
PC1074,SMNABTCH,1301,0.554292892152901
PC1075,SMNABTCH,1301,0.5142244232647639
PC1076,SMNABTCH,1301,0.875596361937112
PC1077,SMNABTCH,1301,0.8753030066377165
PC1078,SMNABTCH,1301,0.745723967679506
PC1079,SMNABTCH,1301,0.8466175496455572
PC1080,SMNABTCH,1301,0.4687730177079376
PC1081,SMNABTCH,1301,0.2545282200280636
PC1082,SMNABTCH,1301,0.3289014906041096
PC1083,SMNABTCH,1301,0.8908644245818101
PC1084,SMNABTCH,1301,0.8849853111954558
PC1085,SMNABTCH,1301,0.34175728652669474
PC1086,SMNABTCH,1301,0.6062590690128355
PC1087,SMNABTCH,1301,0.36995308655592485
PC1088,SMNABTCH,1301,0.9974041583462441
PC1089,SMNABTCH,1301,0.8181543944688885
PC1090,SMNABTCH,1301,0.8145113466566725
PC1091,SMNABTCH,1301,0.3156905197746121
PC1092,SMNABTCH,1301,0.9322690987532896
PC1093,SMNABTCH,1301,0.559926247557661
PC1094,SMNABTCH,1301,0.5674502674581514
PC1095,SMNABTCH,1301,0.20829902435139036
PC1096,SMNABTCH,1301,0.21089299632239314
PC1097,SMNABTCH,1301,0.9404507165349905
PC1098,SMNABTCH,1301,0.4538407901173955
PC1099,SMNABTCH,1301,0.9823481029471955
PC1100,SMNABTCH,1301,0.7374829800274929
PC1101,SMNABTCH,1301,0.8218247164531304
PC1102,SMNABTCH,1301,0.5108303569146668
PC1103,SMNABTCH,1301,0.9090601461462213
PC1104,SMNABTCH,1301,0.8074615644837632
PC1105,SMNABTCH,1301,0.7050931797302672
PC1106,SMNABTCH,1301,0.8559073647147186
PC1107,SMNABTCH,1301,0.9799812712584767
PC1108,SMNABTCH,1301,0.9902796828611227
PC1109,SMNABTCH,1301,0.33503752902724426
PC1110,SMNABTCH,1301,0.8989810492807189
PC1111,SMNABTCH,1301,0.3527957795101459
PC1112,SMNABTCH,1301,0.7929028025289775
PC1113,SMNABTCH,1301,0.8996603270125801
PC1114,SMNABTCH,1301,0.8931198101950943
PC1115,SMNABTCH,1301,0.1312805685009016
PC1116,SMNABTCH,1301,0.8307827379242319
PC1117,SMNABTCH,1301,0.7134870775089117
PC1118,SMNABTCH,1301,0.9703266930360498
PC1119,SMNABTCH,1301,0.43452087119665656
PC1120,SMNABTCH,1301,0.7355189545417189
PC1121,SMNABTCH,1301,0.4990598020992826
PC1122,SMNABTCH,1301,0.5313083079668863
PC1123,SMNABTCH,1301,0.9293230389340351
PC1124,SMNABTCH,1301,0.7803227313812442
PC1125,SMNABTCH,1301,0.8976851243336526
PC1126,SMNABTCH,1301,0.37589256371293533
PC1127,SMNABTCH,1301,0.8909884242953833
PC1128,SMNABTCH,1301,0.9076363014760449
PC1129,SMNABTCH,1301,0.7709459317822778
PC1130,SMNABTCH,1301,0.7776734623725767
PC1131,SMNABTCH,1301,0.9997157055231374
PC1132,SMNABTCH,1301,0.9505901838515113
PC1133,SMNABTCH,1301,0.8689153460543263
PC1134,SMNABTCH,1301,0.9982904394058786
PC1135,SMNABTCH,1301,0.9687681106744963
PC1136,SMNABTCH,1301,0.5927655425394409
PC1137,SMNABTCH,1301,0.6234249776611744
PC1138,SMNABTCH,1301,0.6747355343260292
PC1139,SMNABTCH,1301,0.9860557652588788
PC1140,SMNABTCH,1301,0.9463357531003669
PC1141,SMNABTCH,1301,0.9920740349168053
PC1142,SMNABTCH,1301,0.4696601930301119
PC1143,SMNABTCH,1301,0.9892251305592542
PC1144,SMNABTCH,1301,0.8510073542407828
PC1145,SMNABTCH,1301,0.9418696174821237
PC1146,SMNABTCH,1301,0.4872043226742708
PC1147,SMNABTCH,1301,0.9386289576936875
PC1148,SMNABTCH,1301,0.9088397226431468
PC1149,SMNABTCH,1301,0.7888604342225676
PC1150,SMNABTCH,1301,0.9755141650981084
PC1151,SMNABTCH,1301,0.26161481343259896
PC1152,SMNABTCH,1301,0.64940729859596
PC1153,SMNABTCH,1301,0.9269273271271674
PC1154,SMNABTCH,1301,0.8028508256992359
PC1155,SMNABTCH,1301,0.8406927654653844
PC1156,SMNABTCH,1301,0.9713394295426674
PC1157,SMNABTCH,1301,0.8840587075343886
PC1158,SMNABTCH,1301,0.26292026580718675
PC1159,SMNABTCH,1301,0.9312171359916452
PC1160,SMNABTCH,1301,0.7258398016757655
PC1161,SMNABTCH,1301,0.49907796840370766
PC1162,SMNABTCH,1301,0.9866393796982984
PC1163,SMNABTCH,1301,0.7860996971305381
PC1164,SMNABTCH,1301,0.9994752975894676
PC1165,SMNABTCH,1301,0.8692592538437967
PC1166,SMNABTCH,1301,0.9921581530015228
PC1167,SMNABTCH,1301,0.8624923438897225
PC1168,SMNABTCH,1301,0.6152471815385469
PC1169,SMNABTCH,1301,0.5849010389125542
PC1170,SMNABTCH,1301,0.9576407392406416
PC1171,SMNABTCH,1301,0.8458098805921864
PC1172,SMNABTCH,1301,0.9587520594436404
PC1173,SMNABTCH,1301,0.8621220658816979
PC1174,SMNABTCH,1301,0.9469871784183992
PC1175,SMNABTCH,1301,0.9878093416143117
PC1176,SMNABTCH,1301,0.8416260156689372
PC1177,SMNABTCH,1301,0.9895036529495155
PC1178,SMNABTCH,1301,0.8790890372329325
PC1179,SMNABTCH,1301,0.880253102834975
PC1180,SMNABTCH,1301,0.6591879063729124
PC1181,SMNABTCH,1301,0.9240451778502508
PC1182,SMNABTCH,1301,0.5708199572943637
PC1183,SMNABTCH,1301,0.8891976013746572
PC1184,SMNABTCH,1301,0.8339450868106902
PC1185,SMNABTCH,1301,0.5002757899982709
PC1186,SMNABTCH,1301,0.9996749108613314
PC1187,SMNABTCH,1301,0.7203286513710091
PC1188,SMNABTCH,1301,0.12712526879957997
PC1189,SMNABTCH,1301,0.09717416295983279
PC1190,SMNABTCH,1301,0.4922794513189153
PC1191,SMNABTCH,1301,0.5580850048283992
PC1192,SMNABTCH,1301,0.9520457879144328
PC1193,SMNABTCH,1301,0.7874979265968952
PC1194,SMNABTCH,1301,0.49073300401963676
PC1195,SMNABTCH,1301,0.9241821427803845
PC1196,SMNABTCH,1301,0.7525410765448293
PC1197,SMNABTCH,1301,0.9948476472689878
PC1198,SMNABTCH,1301,0.9986843392493103
PC1199,SMNABTCH,1301,0.9988221916365604
PC1200,SMNABTCH,1301,0.9941421274517487
PC1201,SMNABTCH,1301,0.7397523852066601
PC1202,SMNABTCH,1301,0.925242333156731
PC1203,SMNABTCH,1301,0.5692867537474313
PC1204,SMNABTCH,1301,0.30449004423186765
PC1205,SMNABTCH,1301,0.9968223891822519
PC1206,SMNABTCH,1301,0.7120649229067398
PC1207,SMNABTCH,1301,0.9811905979423888
PC1208,SMNABTCH,1301,0.9616587933746892
PC1209,SMNABTCH,1301,0.66235044054922
PC1210,SMNABTCH,1301,0.8643017939857087
PC1211,SMNABTCH,1301,0.8773167057476841
PC1212,SMNABTCH,1301,0.9958115010960871
PC1213,SMNABTCH,1301,0.5645238443549014
PC1214,SMNABTCH,1301,0.9953009779554041
PC1215,SMNABTCH,1301,0.7804191008514829
PC1216,SMNABTCH,1301,0.9976615392701969
PC1217,SMNABTCH,1301,0.9824958025086303
PC1218,SMNABTCH,1301,0.9996479332274671
PC1219,SMNABTCH,1301,0.9661280851337148
PC1220,SMNABTCH,1301,0.7377113557488337
PC1221,SMNABTCH,1301,0.9356470109878761
PC1222,SMNABTCH,1301,0.99203169763625
PC1223,SMNABTCH,1301,0.0694500334570314
PC1224,SMNABTCH,1301,0.9521613578947308
PC1225,SMNABTCH,1301,0.8951628010497226
PC1226,SMNABTCH,1301,0.994196657664026
PC1227,SMNABTCH,1301,0.9715161085378492
PC1228,SMNABTCH,1301,0.9107342417042372
PC1229,SMNABTCH,1301,0.9768462077245562
PC1230,SMNABTCH,1301,0.6793116602680431
PC1231,SMNABTCH,1301,0.9978399428454772
PC1232,SMNABTCH,1301,0.8831094697610428
PC1233,SMNABTCH,1301,0.9628702815236615
PC1234,SMNABTCH,1301,0.9949834965610618
PC1235,SMNABTCH,1301,0.003376989159217499
PC1236,SMNABTCH,1301,0.9585603503665654
PC1237,SMNABTCH,1301,0.6008936561401312
PC1238,SMNABTCH,1301,0.9625873526808272
PC1239,SMNABTCH,1301,0.8351681680373325
PC1240,SMNABTCH,1301,0.6406634955204464
PC1241,SMNABTCH,1301,0.997774474290092
PC1242,SMNABTCH,1301,0.9436515953589468
PC1243,SMNABTCH,1301,0.9528353362425113
PC1244,SMNABTCH,1301,0.9976250505571715
PC1245,SMNABTCH,1301,0.9920515100548963
PC1246,SMNABTCH,1301,0.9021949404795351
PC1247,SMNABTCH,1301,0.9778988619716931
PC1248,SMNABTCH,1301,0.09823197114622112
PC1249,SMNABTCH,1301,0.9990500452519508
PC1250,SMNABTCH,1301,0.9984218461934165
PC1251,SMNABTCH,1301,0.9731330034885473
PC1252,SMNABTCH,1301,0.9784147097538439
PC1253,SMNABTCH,1301,0.9067973614692095
PC1254,SMNABTCH,1301,0.9678235466866814
PC1255,SMNABTCH,1301,0.6712193517377611
PC1256,SMNABTCH,1301,0.9999927968628944
PC1257,SMNABTCH,1301,0.9953677032457988
PC1258,SMNABTCH,1301,0.9171062439033282
PC1259,SMNABTCH,1301,0.7988112987713564
PC1260,SMNABTCH,1301,0.8017906910626507
PC1261,SMNABTCH,1301,0.9788590586402361
PC1262,SMNABTCH,1301,0.9983055365428154
PC1263,SMNABTCH,1301,0.6693697229502935
PC1264,SMNABTCH,1301,0.5493435036830535
PC1265,SMNABTCH,1301,0.9974195347172023
PC1266,SMNABTCH,1301,0.8692559927344242
PC1267,SMNABTCH,1301,0.9878376241002347
PC1268,SMNABTCH,1301,0.9965994631959343
PC1269,SMNABTCH,1301,0.9787007022455005
PC1270,SMNABTCH,1301,0.9911571446602603
PC1271,SMNABTCH,1301,0.969273154850014
PC1272,SMNABTCH,1301,0.9432319265965674
PC1273,SMNABTCH,1301,0.8642645439156158
PC1274,SMNABTCH,1301,0.9943101427664252
PC1275,SMNABTCH,1301,0.35427527607625964
PC1276,SMNABTCH,1301,0.9999989961067208
PC1277,SMNABTCH,1301,0.10119634960836178
PC1278,SMNABTCH,1301,0.9991110339543914
PC1279,SMNABTCH,1301,0.9869652296867517
PC1280,SMNABTCH,1301,0.9968286230324424
PC1281,SMNABTCH,1301,0.998201813314086
PC1282,SMNABTCH,1301,0.9614209884272729
PC1283,SMNABTCH,1301,0.9812624659079727
PC1284,SMNABTCH,1301,0.9995411025455552
PC1285,SMNABTCH,1301,0.9016655908483896
PC1286,SMNABTCH,1301,0.973825372255188
PC1287,SMNABTCH,1301,0.9795650935013543
PC1288,SMNABTCH,1301,0.9925036149789902
PC1289,SMNABTCH,1301,0.9489802418563255
PC1290,SMNABTCH,1301,0.9630361810744291
PC1291,SMNABTCH,1301,0.9461648726317018
PC1292,SMNABTCH,1301,0.9613407703095707
PC1293,SMNABTCH,1301,0.999565186670117
PC1294,SMNABTCH,1301,0.9967874413384368
PC1295,SMNABTCH,1301,0.9607804438576536
PC1296,SMNABTCH,1301,0.9978275074824652
PC1297,SMNABTCH,1301,0.4469501795145923
PC1298,SMNABTCH,1301,0.9096848415458753
PC1299,SMNABTCH,1301,0.9998286937846239
PC1300,SMNABTCH,1301,0.9875642606602123
PC1301,SMNABTCH,1301,0.003625175675916237
PC1,SMGEBTCH,1301,5.603988092189513e-7
PC2,SMGEBTCH,1301,0.015422976646527219
PC3,SMGEBTCH,1301,0.2002161159592022
PC4,SMGEBTCH,1301,0.545238431244694
PC5,SMGEBTCH,1301,0.0608563772312674
PC6,SMGEBTCH,1301,0.017427648880627644
PC7,SMGEBTCH,1301,0.19538184974182432
PC8,SMGEBTCH,1301,0.3149681720871579
PC9,SMGEBTCH,1301,4.556787888847676e-4
PC10,SMGEBTCH,1301,8.994790518326874e-8
PC11,SMGEBTCH,1301,0.7532383108092889
PC12,SMGEBTCH,1301,0.10150177294853635
PC13,SMGEBTCH,1301,9.164180006504744e-33
PC14,SMGEBTCH,1301,1.4781236841853755e-4
PC15,SMGEBTCH,1301,0.019987557215974592
PC16,SMGEBTCH,1301,3.2996532111266296e-12
PC17,SMGEBTCH,1301,0.058728535812176186
PC18,SMGEBTCH,1301,8.224423060068408e-5
PC19,SMGEBTCH,1301,0.4215666094142006
PC20,SMGEBTCH,1301,4.019001462108042e-9
PC21,SMGEBTCH,1301,0.23032276997112713
PC22,SMGEBTCH,1301,8.087830171629097e-6
PC23,SMGEBTCH,1301,2.181220572641226e-34
PC24,SMGEBTCH,1301,6.9501860540024195e-6
PC25,SMGEBTCH,1301,1.708063911860412e-11
PC26,SMGEBTCH,1301,4.1385117655800326e-4
PC27,SMGEBTCH,1301,1.3619540754383067e-6
PC28,SMGEBTCH,1301,2.1613520319787713e-7
PC29,SMGEBTCH,1301,0.20493448102443548
PC30,SMGEBTCH,1301,0.02581560255901552
PC31,SMGEBTCH,1301,7.615754853497016e-10
PC32,SMGEBTCH,1301,0.0024672157700236503
PC33,SMGEBTCH,1301,8.899251547625998e-4
PC34,SMGEBTCH,1301,7.550299937531211e-6
PC35,SMGEBTCH,1301,0.0018319679253063774
PC36,SMGEBTCH,1301,0.015427083691537165
PC37,SMGEBTCH,1301,0.3781007959617437
PC38,SMGEBTCH,1301,0.022159858544402267
PC39,SMGEBTCH,1301,0.02058071529499651
PC40,SMGEBTCH,1301,0.0012185294052418512
PC41,SMGEBTCH,1301,0.051177755906775646
PC42,SMGEBTCH,1301,0.12528074479899223
PC43,SMGEBTCH,1301,6.792342171753875e-6
PC44,SMGEBTCH,1301,0.002561381593139254
PC45,SMGEBTCH,1301,0.016848094959964085
PC46,SMGEBTCH,1301,0.220542920450844
PC47,SMGEBTCH,1301,0.0026867951146341256
PC48,SMGEBTCH,1301,0.020786145495076822
PC49,SMGEBTCH,1301,0.017660082397949233
PC50,SMGEBTCH,1301,0.018565109212541148
PC51,SMGEBTCH,1301,0.03372695094682686
PC52,SMGEBTCH,1301,2.7442319675961716e-4
PC53,SMGEBTCH,1301,0.08790991209464398
PC54,SMGEBTCH,1301,2.0945746250625812e-10
PC55,SMGEBTCH,1301,0.27297959971575464
PC56,SMGEBTCH,1301,3.253875448889825e-4
PC57,SMGEBTCH,1301,0.010352081937365275
PC58,SMGEBTCH,1301,0.46699812378662037
PC59,SMGEBTCH,1301,0.7697981216468228
PC60,SMGEBTCH,1301,0.0020313419962607647
PC61,SMGEBTCH,1301,2.0529013652199305e-4
PC62,SMGEBTCH,1301,0.20372315941189467
PC63,SMGEBTCH,1301,1.5034540942001482e-4
PC64,SMGEBTCH,1301,6.51145898037656e-5
PC65,SMGEBTCH,1301,0.007904716597577709
PC66,SMGEBTCH,1301,2.671367017029949e-4
PC67,SMGEBTCH,1301,0.029516035630427765
PC68,SMGEBTCH,1301,4.219078180014855e-4
PC69,SMGEBTCH,1301,1.129256148201132e-7
PC70,SMGEBTCH,1301,0.29943175650308634
PC71,SMGEBTCH,1301,1.6037531840451246e-6
PC72,SMGEBTCH,1301,3.9716208985711746e-4
PC73,SMGEBTCH,1301,8.622126164552557e-5
PC74,SMGEBTCH,1301,0.3613753878574491
PC75,SMGEBTCH,1301,0.0037527473294886797
PC76,SMGEBTCH,1301,8.989967841145405e-5
PC77,SMGEBTCH,1301,0.004091063183036275
PC78,SMGEBTCH,1301,0.3365322206346937
PC79,SMGEBTCH,1301,0.0023701197163911347
PC80,SMGEBTCH,1301,6.421322556459753e-6
PC81,SMGEBTCH,1301,5.12327471531155e-5
PC82,SMGEBTCH,1301,1.6709757733525263e-4
PC83,SMGEBTCH,1301,7.745130884569845e-4
PC84,SMGEBTCH,1301,0.06539785263960493
PC85,SMGEBTCH,1301,2.3013720787312556e-4
PC86,SMGEBTCH,1301,0.002262399515364184
PC87,SMGEBTCH,1301,0.05099885486020637
PC88,SMGEBTCH,1301,0.012747689692499141
PC89,SMGEBTCH,1301,9.554658963247708e-6
PC90,SMGEBTCH,1301,3.8434488248874875e-4
PC91,SMGEBTCH,1301,4.769191236176819e-4
PC92,SMGEBTCH,1301,0.015897462118737608
PC93,SMGEBTCH,1301,6.406946572247394e-11
PC94,SMGEBTCH,1301,0.011908707532789924
PC95,SMGEBTCH,1301,0.02917070154124502
PC96,SMGEBTCH,1301,9.139645538241914e-5
PC97,SMGEBTCH,1301,0.0057732042451554624
PC98,SMGEBTCH,1301,3.3609468482610873e-14
PC99,SMGEBTCH,1301,5.050861002964411e-10
PC100,SMGEBTCH,1301,4.7103932348301984e-7
PC101,SMGEBTCH,1301,2.7128137879212727e-6
PC102,SMGEBTCH,1301,0.07521182534985062
PC103,SMGEBTCH,1301,0.002907708787931048
PC104,SMGEBTCH,1301,0.0580812249907566
PC105,SMGEBTCH,1301,0.01801800404630481
PC106,SMGEBTCH,1301,0.0017397068685968328
PC107,SMGEBTCH,1301,5.282071172712415e-8
PC108,SMGEBTCH,1301,2.0555483635066182e-7
PC109,SMGEBTCH,1301,0.07200083517153096
PC110,SMGEBTCH,1301,5.847321971671529e-4
PC111,SMGEBTCH,1301,0.17650647168929795
PC112,SMGEBTCH,1301,0.036765839984415266
PC113,SMGEBTCH,1301,3.761599269522008e-7
PC114,SMGEBTCH,1301,3.942132816811214e-5
PC115,SMGEBTCH,1301,0.2952345687424213
PC116,SMGEBTCH,1301,0.26991217302743875
PC117,SMGEBTCH,1301,1.8256133219914825e-5
PC118,SMGEBTCH,1301,0.019045124019888015
PC119,SMGEBTCH,1301,0.021513184251168174
PC120,SMGEBTCH,1301,0.056639299558429744
PC121,SMGEBTCH,1301,2.95721457564861e-6
PC122,SMGEBTCH,1301,6.530313231767237e-6
PC123,SMGEBTCH,1301,5.5927307155120316e-5
PC124,SMGEBTCH,1301,0.004653711758112562
PC125,SMGEBTCH,1301,2.3590028185706088e-5
PC126,SMGEBTCH,1301,0.0011186029470678545
PC127,SMGEBTCH,1301,0.07028142061846424
PC128,SMGEBTCH,1301,5.332638490764127e-4
PC129,SMGEBTCH,1301,0.14328488382503962
PC130,SMGEBTCH,1301,3.215109298467913e-5
PC131,SMGEBTCH,1301,0.013535089854442175
PC132,SMGEBTCH,1301,0.2626075906003311
PC133,SMGEBTCH,1301,3.804541667299761e-4
PC134,SMGEBTCH,1301,6.712228239875259e-4
PC135,SMGEBTCH,1301,4.801060639149477e-5
PC136,SMGEBTCH,1301,0.7009152970424373
PC137,SMGEBTCH,1301,3.3376895189047423e-4
PC138,SMGEBTCH,1301,0.03676696697201106
PC139,SMGEBTCH,1301,0.00208242158632933
PC140,SMGEBTCH,1301,0.01092804686955898
PC141,SMGEBTCH,1301,5.152674628371467e-5
PC142,SMGEBTCH,1301,5.614837573601709e-7
PC143,SMGEBTCH,1301,0.015273519764974697
PC144,SMGEBTCH,1301,0.0381871967036073
PC145,SMGEBTCH,1301,0.19508353698540953
PC146,SMGEBTCH,1301,2.963094845472818e-7
PC147,SMGEBTCH,1301,1.785042629247519e-5
PC148,SMGEBTCH,1301,0.001156453222937831
PC149,SMGEBTCH,1301,0.028539785561521768
PC150,SMGEBTCH,1301,0.002183212151457092
PC151,SMGEBTCH,1301,0.050148616494379634
PC152,SMGEBTCH,1301,0.25320847191483814
PC153,SMGEBTCH,1301,0.06306898950281514
PC154,SMGEBTCH,1301,0.014775481839445364
PC155,SMGEBTCH,1301,0.18738176005437995
PC156,SMGEBTCH,1301,0.03747689476076575
PC157,SMGEBTCH,1301,0.006446441367847388
PC158,SMGEBTCH,1301,3.1338054944475313e-4
PC159,SMGEBTCH,1301,0.0012658251709218014
PC160,SMGEBTCH,1301,7.310295551650501e-4
PC161,SMGEBTCH,1301,0.14561386914361069
PC162,SMGEBTCH,1301,0.4776343396877042
PC163,SMGEBTCH,1301,0.014282794313956937
PC164,SMGEBTCH,1301,0.06039150436964776
PC165,SMGEBTCH,1301,6.819071962409207e-5
PC166,SMGEBTCH,1301,0.08243587756120693
PC167,SMGEBTCH,1301,0.00150340180833838
PC168,SMGEBTCH,1301,0.4186350881029008
PC169,SMGEBTCH,1301,0.013448597664954957
PC170,SMGEBTCH,1301,1.9779807370577345e-4
PC171,SMGEBTCH,1301,0.1901670592249166
PC172,SMGEBTCH,1301,0.03792156595788493
PC173,SMGEBTCH,1301,0.19294497798970306
PC174,SMGEBTCH,1301,0.04584496399353938
PC175,SMGEBTCH,1301,0.04848177814616364
PC176,SMGEBTCH,1301,0.44069205845030684
PC177,SMGEBTCH,1301,0.04130796428825416
PC178,SMGEBTCH,1301,0.12885406057592674
PC179,SMGEBTCH,1301,0.12224510839593769
PC180,SMGEBTCH,1301,0.009805004432781761
PC181,SMGEBTCH,1301,0.11457700647098974
PC182,SMGEBTCH,1301,0.1743175942402183
PC183,SMGEBTCH,1301,5.312612971381993e-4
PC184,SMGEBTCH,1301,0.029214004684267603
PC185,SMGEBTCH,1301,0.0032420444293597937
PC186,SMGEBTCH,1301,0.009512441554727802
PC187,SMGEBTCH,1301,0.006187330254239497
PC188,SMGEBTCH,1301,0.3210698459859378
PC189,SMGEBTCH,1301,0.09554800914157113
PC190,SMGEBTCH,1301,0.37527016220440773
PC191,SMGEBTCH,1301,0.10631926026868369
PC192,SMGEBTCH,1301,0.08818471005421716
PC193,SMGEBTCH,1301,0.2804058968820576
PC194,SMGEBTCH,1301,0.36470499187601385
PC195,SMGEBTCH,1301,0.3877818385531986
PC196,SMGEBTCH,1301,0.09708217731160285
PC197,SMGEBTCH,1301,0.4727218198681039
PC198,SMGEBTCH,1301,0.0015951286569932787
PC199,SMGEBTCH,1301,0.0014235005583321562
PC200,SMGEBTCH,1301,1.7288771551385892e-4
PC201,SMGEBTCH,1301,0.08261050035487923
PC202,SMGEBTCH,1301,0.0035250756126013515
PC203,SMGEBTCH,1301,0.0010301615006007253
PC204,SMGEBTCH,1301,0.03548685479577698
PC205,SMGEBTCH,1301,0.007542936710441013
PC206,SMGEBTCH,1301,0.0026893303572207016
PC207,SMGEBTCH,1301,0.2739162566401311
PC208,SMGEBTCH,1301,0.07549454360047696
PC209,SMGEBTCH,1301,0.09484016134859256
PC210,SMGEBTCH,1301,0.01384088905038449
PC211,SMGEBTCH,1301,0.1572778749607394
PC212,SMGEBTCH,1301,9.556849849809215e-4
PC213,SMGEBTCH,1301,0.42753795585368254
PC214,SMGEBTCH,1301,0.08349427397756656
PC215,SMGEBTCH,1301,0.022962140045461262
PC216,SMGEBTCH,1301,0.0985935676988999
PC217,SMGEBTCH,1301,0.010075405011531202
PC218,SMGEBTCH,1301,0.030925039724474343
PC219,SMGEBTCH,1301,0.1686712917875564
PC220,SMGEBTCH,1301,0.4538740994397431
PC221,SMGEBTCH,1301,0.125518584699745
PC222,SMGEBTCH,1301,0.014358781464229895
PC223,SMGEBTCH,1301,0.0891061584979402
PC224,SMGEBTCH,1301,0.30771805730045376
PC225,SMGEBTCH,1301,0.33885677014025833
PC226,SMGEBTCH,1301,0.011046762741451603
PC227,SMGEBTCH,1301,0.10521931347046258
PC228,SMGEBTCH,1301,0.04941168220208767
PC229,SMGEBTCH,1301,0.1334275614081185
PC230,SMGEBTCH,1301,0.03854377113170629
PC231,SMGEBTCH,1301,0.17160617132758102
PC232,SMGEBTCH,1301,0.09786216270967374
PC233,SMGEBTCH,1301,0.25684891063892856
PC234,SMGEBTCH,1301,0.36289666468495874
PC235,SMGEBTCH,1301,0.6792187787820307
PC236,SMGEBTCH,1301,0.020165541618838562
PC237,SMGEBTCH,1301,0.16147390214415297
PC238,SMGEBTCH,1301,0.6423994886097044
PC239,SMGEBTCH,1301,0.06955664691146747
PC240,SMGEBTCH,1301,0.2537233670010538
PC241,SMGEBTCH,1301,0.04702773364712054
PC242,SMGEBTCH,1301,0.008502439245831533
PC243,SMGEBTCH,1301,0.1926177299959037
PC244,SMGEBTCH,1301,0.005352193127328989
PC245,SMGEBTCH,1301,0.0090996444901411
PC246,SMGEBTCH,1301,0.06493585307884706
PC247,SMGEBTCH,1301,0.9844308805864572
PC248,SMGEBTCH,1301,0.8560355295334587
PC249,SMGEBTCH,1301,0.02088754380758505
PC250,SMGEBTCH,1301,0.05314917383665464
PC251,SMGEBTCH,1301,0.0029577449060838694
PC252,SMGEBTCH,1301,0.2635052790163235
PC253,SMGEBTCH,1301,0.0216068985784979
PC254,SMGEBTCH,1301,0.005300076592085763
PC255,SMGEBTCH,1301,0.7805531582556043
PC256,SMGEBTCH,1301,0.8138498547600533
PC257,SMGEBTCH,1301,0.04419151885382694
PC258,SMGEBTCH,1301,0.01404124741113476
PC259,SMGEBTCH,1301,3.5814425274763985e-5
PC260,SMGEBTCH,1301,0.1198141341867844
PC261,SMGEBTCH,1301,0.5892140023224781
PC262,SMGEBTCH,1301,0.46091934187529493
PC263,SMGEBTCH,1301,0.7232746128460876
PC264,SMGEBTCH,1301,0.001594791060266866
PC265,SMGEBTCH,1301,0.014397345003824629
PC266,SMGEBTCH,1301,0.1297816426149634
PC267,SMGEBTCH,1301,0.013429598128363876
PC268,SMGEBTCH,1301,0.1671955747207113
PC269,SMGEBTCH,1301,0.01864940992022384
PC270,SMGEBTCH,1301,0.5221544643406579
PC271,SMGEBTCH,1301,0.23046910688926553
PC272,SMGEBTCH,1301,0.020323607784802227
PC273,SMGEBTCH,1301,0.07723376724164975
PC274,SMGEBTCH,1301,0.08511990340822738
PC275,SMGEBTCH,1301,0.3813117803764564
PC276,SMGEBTCH,1301,0.0047135353365659795
PC277,SMGEBTCH,1301,0.00079510447274678305
PC278,SMGEBTCH,1301,0.15731492519030482
PC279,SMGEBTCH,1301,0.011764663908342406
PC280,SMGEBTCH,1301,0.07775069346862329
PC281,SMGEBTCH,1301,0.006636349842895712
PC282,SMGEBTCH,1301,0.07448757901240129
PC283,SMGEBTCH,1301,0.1398981592422936
PC284,SMGEBTCH,1301,0.4508658003045415
PC285,SMGEBTCH,1301,0.21075087499261216
PC286,SMGEBTCH,1301,0.28885811253462357
PC287,SMGEBTCH,1301,0.04798305289416004
PC288,SMGEBTCH,1301,0.03393403535312182
PC289,SMGEBTCH,1301,0.023808127928052338
PC290,SMGEBTCH,1301,0.0701866007222223
PC291,SMGEBTCH,1301,0.8961883589745666
PC292,SMGEBTCH,1301,0.071608734818503
PC293,SMGEBTCH,1301,0.5189105316568239
PC294,SMGEBTCH,1301,0.011230603465138562
PC295,SMGEBTCH,1301,0.438378031757445
PC296,SMGEBTCH,1301,0.05566066243957562
PC297,SMGEBTCH,1301,0.7019052607887306
PC298,SMGEBTCH,1301,0.06255986651796709
PC299,SMGEBTCH,1301,0.018169840710965283
PC300,SMGEBTCH,1301,0.020628262468279934
PC301,SMGEBTCH,1301,0.5340143603199499
PC302,SMGEBTCH,1301,0.35152667153605754
PC303,SMGEBTCH,1301,0.016193099122590964
PC304,SMGEBTCH,1301,0.15143870579771768
PC305,SMGEBTCH,1301,0.2563390422533445
PC306,SMGEBTCH,1301,0.0693442724596572
PC307,SMGEBTCH,1301,0.11095134952616106
PC308,SMGEBTCH,1301,0.80082218005723
PC309,SMGEBTCH,1301,0.7743281042311344
PC310,SMGEBTCH,1301,0.0850254806155021
PC311,SMGEBTCH,1301,0.38941987581661436
PC312,SMGEBTCH,1301,0.8469589951747
PC313,SMGEBTCH,1301,0.008833063328639569
PC314,SMGEBTCH,1301,0.004596282491707711
PC315,SMGEBTCH,1301,0.05840127783164741
PC316,SMGEBTCH,1301,0.041876800454753095
PC317,SMGEBTCH,1301,0.15335924451714256
PC318,SMGEBTCH,1301,0.21448912694523303
PC319,SMGEBTCH,1301,0.0921631244170179
