Mixture,adipocyte,aspc,b_cell,dendritic_cell,endothelial,lec,macrophage,mast_cell,mesothelium,monocyte,nk_cell,pericyte,smc,t_cell,P-value,Correlation,RMSE
GTEX-12WSF-1526-SM-6PAN6,0,0.324895203322433,0,0.0166512031890945,0.165180369823856,0,0.115220776176175,0,0,0.14775524471360801,0.0642392908245237,0.0817517109303329,0,0.084306201019976,9999,0.137519496738835,1.19024934729571
GTEX-12WSG-0426-SM-5FQSE,0,0.377516007482104,0,0,0.128767141803334,0,0.198068955072404,0,0,0.13625818222326,0,0.113274750910235,0,0.0461149625086647,9999,0.09184960870369,1.22197561052512
GTEX-12WSI-1526-SM-5GCNM,0,0.259707006682887,0,0.0709917864649522,0.208765128347814,0,0.0295157069892701,0,0,0.0763846771200696,0.0915934390714953,0.151392895049803,0,0.111649360273709,9999,0.0938816265088178,1.23955802230839
GTEX-12WSK-1026-SM-5CVNR,0,0.315382992588424,0,0,0.196574195713656,0,0.126880572070913,0,0,0.168693318161117,0,0.174108052397145,0,0.0183608690687458,9999,0.103907187972799,1.21686488291147
GTEX-12WSL-1126-SM-5CVNK,0,0.175547255775765,0,0.00672178590881107,0.18098585852331,0,0.138525891502707,0,0,0.153500011726581,0.076746885732066,0.17449148283331,0.0118837659439113,0.0815970620535377,9999,0.126221921084687,1.20428164404339
GTEX-12WSM-0626-SM-5GCOK,0,0.165539173812207,0,0.0515092727182071,0.138017114245117,0,0.121256804576525,0,0,0.123953230267267,0.0791349228798064,0.158059283984152,0,0.162530197516719,9999,0.116299930575457,1.21372183051323
GTEX-12ZZW-2326-SM-5DUW2,0,0.464275490932422,0,0,0.144916027406895,0,0.160853748096043,0,0,0.110664370400867,0,0.0858162643186639,0,0.0334740988451092,9999,0.251183634064436,1.11727528836314
GTEX-12ZZX-1726-SM-5BC63,0,0.147056890288013,0,0,0.342960139411747,0,0.0465802977024383,0,0,0.0819571770605609,0.092677221773248,0.211152752920313,0,0.0776155208436795,9999,0.127363109181191,1.2191405790508
GTEX-13111-0626-SM-5LZVR,0.0019737204653595,0.172574978266031,0,0,0.214655432636069,0,0.107481785912987,0,0,0.210113693571919,0,0.293200389147634,0,0,9999,0.108270921794078,1.21923467795726
GTEX-13112-1126-SM-5GCMY,0,0.230198301270868,0,0,0.278636264599046,0,0.0737125481591524,0,0,0.0749758465523554,0.0847113209713961,0.167287251271613,0,0.090478467175569,9999,0.0999838069679368,1.23590707532948
GTEX-13113-1126-SM-5LZU9,0,0.151500960279373,0,0,0.224092500973889,0,0.130884956324574,0,0,0.179923195953979,0.0726042827368341,0.157409258519236,0,0.0835848452121148,9999,0.121212690250757,1.19875096089414
GTEX-1313W-1626-SM-5J1OE,0,0.170062757115591,0,0.0493087129583002,0.297841724769315,0,0.0351799138185805,0,0,0.0712391222887212,0.089813472957186,0.172559715190351,0,0.113994580901955,9999,0.09942464791829,1.23586823563129
GTEX-131XE-2026-SM-5LZW1,0,0.18511173432794,0,0.00400910406182676,0.19677188849296,0,0.121890667317192,0,0,0.131690180947511,0.0798691844682638,0.190730647318892,0,0.0899265930654145,9999,0.114714858729857,1.21641524709097
GTEX-131XF-0726-SM-5GIE5,0,0.279248695876359,0,0,0.226510418302511,0,0.183550235476284,0,0,0.145557643470722,0,0.139092573881641,0,0.0260404329924823,9999,0.0942449507274384,1.21698165644957
