Mixture,adipocyte,aspc,b_cell,dendritic_cell,endothelial,lec,macrophage,mast_cell,mesothelium,monocyte,nk_cell,pericyte,smc,t_cell,P-value,Correlation,RMSE
GTEX-1S5VW-2426-SM-EAZ52,0,0.167115101137702,0,0.0184597685637482,0.200157200719976,0,0.131983941821011,0,0.0254547737384337,0.0422318509384929,0.103355027087129,0.119475515639994,0,0.191766820353514,9999,0.610706490402483,0.800376426074959
GTEX-1S5ZA-1026-SM-EWRO2,0.0412846763459002,0.132790323593063,0,0,0.188433957803559,0,0.11839813810709,0,0,0.0833998008027941,0.112134146446991,0.136719866716657,0.03128691919458,0.155552170989366,9999,0.618401322111845,0.792455491290471
GTEX-1S5ZU-1226-SM-F3K4A,0.0300400054397597,0.403352029261652,0,0,0.254050225072332,0.0375549686743435,0.0994130783484994,0,0,0.0519135357446235,0.00355427952776277,0.0576352710786484,0.0280998902651367,0.0343867165872419,9999,0.27077532584096,1.06283413578972
GTEX-1S82P-0926-SM-EWRNP,0.176046974553104,0.100965697973997,0.00435205950943188,0,0.119641997563845,0,0.123062040001385,0,0,0.0623978599636106,0.103823682697012,0.157726860950083,0,0.151982826787532,9999,0.578413818942564,0.825048307988264
GTEX-1S82U-0626-SM-GNTCU,0.081802555934496,0.0623013476185711,0,0.0187885610777863,0.160357044939697,0,0.0500391887263053,0,0,0.0477522697442592,0.117993340708469,0.133844622664989,0.148549462632427,0.178571605953001,9999,0.607004498593241,0.800232201834008
GTEX-1S82Z-1426-SM-G8OMV,0.139026080707264,0.127299852285889,0,0.0436864453938448,0.140608277169257,0,0.116672933400787,0,0,0.0287652989893544,0.10252559676936,0.134338364675286,0,0.167077150608959,9999,0.588686214643324,0.815701910601874
GTEX-1S831-1926-SM-EV79P,0.00186785987583324,0.139155946556692,0,0.0164672403119363,0.197073754481511,0,0.0774054168843171,0,0.0238481847362188,0.0551630103417885,0.103586156108648,0.12606093775495,0.0525173899376905,0.206854103010415,9999,0.650084076972603,0.763566875663058
GTEX-1S83E-1226-SM-HKZZT,0.0980173156469988,0.136540547491052,0,0.00521641792396825,0.17714175283727,0,0.0870528648353923,0,0.0131577922405268,0.045460409810571,0.0917149879947351,0.118437130560968,0.0484631834627373,0.17879759719578,9999,0.615757316109371,0.791908961501226
GTEX-U8XE-1926-SM-3DB98,0.044398467717283,0.0879591692472232,0,0,0.173919950402169,0,0.12070884411018,0,0,0.0552324683741338,0.126083276375778,0.208538431917749,0,0.183159391855485,9999,0.623239491445427,0.789585820853195
GTEX-UTHO-1826-SM-3GAFE,0.151796784835616,0.0855528940481285,0,0,0.222740284649684,0,0.0785497731420139,0,0,0.0536255597144604,0.119019395444302,0.11882884955068,0.0195121866803249,0.150374271934791,9999,0.558369840733344,0.842006573170571
GTEX-VJWN-2326-SM-EVYAP,0,0.153327127217149,0,0.0708809783714164,0.189439206481486,0,0.101196869318471,0,0,0.00864488489064754,0.103996113541195,0.128009853808092,0.0595051273793297,0.184999838992214,9999,0.573503396150681,0.831750838876646
GTEX-VJYA-1626-SM-EXOHL,0,0.122134007117684,0.0140686313562892,0,0.226184118768485,0,0.100272242948691,0,0,0.0896660818233255,0.134460596828055,0.124859838984688,0.0461468989584563,0.142207583214326,9999,0.610787608151688,0.801408070782269
GTEX-VUSG-1426-SM-3GIJN,0.234510241755461,0.0863154992091086,0,0.0336980666174208,0.136396996255256,0,0.116497000109892,0,0,0,0.110703294135517,0.086353133613839,0.0420783995394844,0.153447368764022,9999,0.5254711325521,0.864941242296621
GTEX-WFG8-1426-SM-F21IQ,0.170792478410302,0.0842518064444897,0,0,0.139871546746926,0,0.116476695711379,0,0,0.0478643870613088,0.102300652746164,0.178257287473628,0,0.160185145405804,9999,0.564732731293743,0.83681200577683
GTEX-WFJO-1026-SM-3GIKL,0.0999761969385633,0.136817013019169,0,0,0.160730074355938,0,0.131345881884079,0,0,0.0452940424989309,0.110518634827238,0.117176048203393,0.00993441074051457,0.188207697532175,9999,0.585051291849344,0.820085794281336
GTEX-WFON-1226-SM-3TW8F,0.0555484235708517,0.115679395461549,0,0.025956717964823,0.172087681259196,0,0.113155844773751,0,0.0344802001792539,0.0401906272319702,0.0856420295799509,0.134823278672654,0.0185082012861785,0.203927600019823,9999,0.621468683271792,0.788222725635523
GTEX-WH7G-1126-SM-3NMBK,0.16841955292962,0.113860783717549,0,0.00197444499088215,0.163426731346278,0,0.103921293123969,0,0,0.0414655834685941,0.0725738668813951,0.0797470918023589,0.039298133813263,0.21531251792609,9999,0.58447588556031,0.818710905575792
GTEX-WHPG-0626-SM-3NMBD,0.117651888694046,0.123686516731227,0,0.0237391982471614,0.153825834874157,0,0.128087317452144,0,0,0.037634316251179,0.099846827319522,0.169077163916473,0,0.14645093651409,9999,0.591134674845494,0.814014030568777
GTEX-WHWD-0826-SM-3LK6R,0.114076805855255,0.182229994975846,0,0.0327564298087197,0.162311007519825,0,0.144881636012802,0,0,0.0167259615021014,0.115057091260133,0.072048344266015,0.0153259692021968,0.144586759597106,9999,0.564088413002755,0.835385905512861
GTEX-WI4N-1526-SM-EZ6LG,0,0.166443053912116,0,0,0.183355161532329,0,0.0985578291270781,0,0.0491260753416709,0.0582293449632642,0.0711594418251419,0.118104113564328,0.0482452828446507,0.20677969688942,9999,0.593069669734636,0.814636360168904
GTEX-WK11-2426-SM-3NMAA,0.094908881303213,0.138034735269127,0,0.0412641104541593,0.268441150946397,0,0.0386544663396724,0,0,0.0120329499966213,0.114667333188594,0.110212934311338,0.0328806229054107,0.148902815285466,9999,0.524315804587989,0.870127929509763
GTEX-WL46-2026-SM-3LK7U,0,0.235040614729657,0,0.0273413016292652,0.190955781624809,0,0.0416133875649996,0,0,0.0270778677028949,0.133261418506708,0.0480467842749079,0.132307721389622,0.164355122577137,9999,0.623857644894709,0.786267179935141
GTEX-WOFM-0726-SM-3MJF8,0,0.152397248144139,0,0,0.171457906374716,0,0.141418577621297,0,0,0.0465181269886792,0.113264323332429,0.0512681725096095,0.152016338693065,0.171659306336065,9999,0.612089887843205,0.796141630527753
GTEX-WRHK-0826-SM-3MJFG,0.089569497436457,0.15509175254354,0,0.049326970715468,0.143661824872019,0,0.108088888903646,0,0,0.00881942541160575,0.119701359560733,0.0741829924202458,0.0903274366614595,0.161229851474827,9999,0.600264875647969,0.804084208658719
GTEX-WVLH-1626-SM-EXURN,0.0841379141884329,0.126808655611336,0,0.00377775292467651,0.175608535187805,0,0.0475144646711897,0,0.0694623914061277,0.0497073720940828,0.109787712221196,0.0722543546278595,0.087416741065852,0.173524106001442,9999,0.570351601034562,0.829580842925215
GTEX-WWTW-1326-SM-4MVNT,0.043936769652103,0.0743890761599639,0,0,0.263414035145443,0,0.0936987201121452,0,0,0.0921051082225211,0.109085741418442,0.150078679965768,0.0348551260371177,0.138436743286496,9999,0.385048243657631,0.985615574159119
GTEX-WXYG-0926-SM-3NB2O,0.0230851784838447,0.15171457086407,0,0.0286906954363086,0.172975564041563,0,0.106595394806577,0,0,0.0319012035935392,0.122975694776113,0.0648763509393622,0.132473411781689,0.164711935276934,9999,0.601765888611947,0.804579641806887
GTEX-WY7C-0926-SM-3NB34,0.0412404845877795,0.140222889011649,0,0.0115227320498559,0.183445210543468,0,0.145074774936713,0,0.00868986621842271,0.040049045641747,0.0995020437005857,0.139734557678715,0.00716888968669974,0.183349505944365,9999,0.599315480815986,0.80894027560289
GTEX-WYBS-1026-SM-4ONCY,0,0.145734307090707,5.63183740632364e-4,0.0824778738312483,0.214639241489079,0,0,0,0.0552552343411003,0.0398302697802657,0.118905187594473,0.0581630550031449,0.111014164143112,0.173417482986237,9999,0.582743548286205,0.823140105332198
GTEX-WYJK-1426-SM-3NM8V,0.109393005058338,0.0955423294324012,0,0.0244051491142545,0.171857829062013,0,0.105847539859763,0,0,0.0632962695472669,0.0895893158539486,0.160850452920165,0.00848535295036959,0.170732756201481,9999,0.598367782654121,0.809029234180412
