Mixture,adipocyte,aspc,b_cell,dendritic_cell,endothelial,lec,macrophage,mast_cell,mesothelium,monocyte,nk_cell,pericyte,smc,t_cell,P-value,Correlation,RMSE
GTEX-X88G-0226-SM-4GIE4,0,0.319062166594364,0,0.0251065649566938,0.11869841043023,0,0.135857380740804,0,0,0.170351635524505,0.0817237349061763,0.0942428746381264,0,0.0549572322091005,9999,0.114516967265518,1.20087583729042
GTEX-X8HC-0226-SM-4E3K1,0,0.155360752371002,0,0.0185139877114007,0.27516047859853,0,0.0849324924812648,0,0,0.173678644019456,0.082167755681721,0.124040827416712,0,0.0861450617199139,9999,0.131472133826691,1.190271532209
GTEX-XAJ8-0926-SM-47JXZ,0,0.396650756001848,0,0,0.16040491722459,0,0.118654982212944,0,0,0.265303630249121,0,0.0505786270375733,0.00840708727392381,0,9999,0.115566931268513,1.18546905774125
GTEX-XBEC-0326-SM-G8W6Y,0,0.492935856370353,0,0,0.149588480108631,0,0.10411170402851,0,0,0.145830619027723,0,0.0245673293911262,0.0829660110736562,0,9999,0.0985201599280023,1.23202763003058
GTEX-XBED-2326-SM-47JYR,0,0.265031518177085,0,0,0.309334187526818,0,0.118612129465249,0,0,0.203723894365739,0,0.0791332049721691,0.0241650654929401,0,9999,0.100263619455099,1.20392364575048
GTEX-XBEW-0726-SM-4QARX,0,0.391649770557009,0,0,0.233126964413818,0,0.101909690674114,0,0,0.182967734102565,0,0.0903458402524934,0,0,9999,0.0977847688749328,1.21141403726409
GTEX-XGQ4-2226-SM-4AT4Y,0,0.429077850689712,0,0,0.220171611991055,0,0.125320219176568,0,0,0.16925020275928301,0,0.0561801153833817,0,0,9999,0.0942039120742643,1.21155188390665
GTEX-XK95-0426-SM-4AT4R,0,0.239588819082805,0,0,0.320278861269731,0,0.107149796974736,0,0,0.166173375615179,0,0.151470490188941,0.0153386568686079,0,9999,0.139673314109112,1.18983300525686
GTEX-XLM4-0226-SM-4AT4N,0,0.287826161496243,0,0,0.297510830986462,0,0.0817210081686808,0,0,0.1974983600939,0,0.115957830385388,0.0194858088693264,0,9999,0.100950899811422,1.21132628118709
GTEX-XMD1-0326-SM-GPRWS,0,0.29846770191584,0,0,0.372709871411058,0,0.0659107307630976,0,0,0.167723789965701,0,0.095187905944303,0,0,9999,0.119132549223371,1.19733363837406
GTEX-XMD2-0226-SM-4WWEE,0,0.323717527783835,0,0.0807298119163614,0.175477978763733,0,0.100240205972238,0,0,0.206804667109657,0,0.0781715077256288,0.0348583007285471,0,9999,0.146012420675927,1.17588728187046
GTEX-XMD3-0226-SM-GNTAP,0,0.366554397228773,0,0,0.244420631272631,0,0.073664419565174,0,0,0.178827325518236,0,0.0384335484763946,0.0980996779387912,0,9999,0.0975874653145951,1.2285841883751
GTEX-XMK1-2226-SM-4B673,0,0.33242478099551,0,0,0.168437649200916,0,0.123151102614923,0,0,0.160887405095657,0,0.215099062092994,0,0,9999,0.0994681105838705,1.22651569631955
GTEX-XOT4-0226-SM-4B66Z,0,0.430537459235871,0,0,0.220090812011037,0,0.0979304802751974,0,0,0.148871380812166,0,0.0707098024147246,0.0318600652510039,0,9999,0.110888685114811,1.21437681476893
GTEX-XPVG-2726-SM-4B66W,0,0.294036509766255,0,0,0.313610228344092,0,0.115717838344456,0,0,0.171832187589537,0,0.104170410767193,0,6.32825188468416e-4,9999,0.101216428548181,1.20684712370334
GTEX-XQ3S-1626-SM-4WAYN,0,0.389948508895703,0,0,0.216122336818213,0,0.0798558946171519,0,0,0.152771432684319,0,0.0558193939751783,0.105482433009435,0,9999,0.108831274771802,1.22976539948951
GTEX-XQ8I-0526-SM-4BOPS,0,0.499240011111168,0,0,0.186889545156727,0,0.0971809445412511,0,0,0.185612345767259,0,0.0165799025612143,0.0144972508623808,0,9999,0.116260949794706,1.1982643546377
GTEX-XUW1-0526-SM-4BOP3,0,0.320528396779767,0,0,0.24739456527332,0,0.11648617044996,0,0,0.18111757852871,0,0.134473288968243,0,0,9999,0.104965229202478,1.20858240551982
GTEX-XUYS-0226-SM-47JX1,0,0.325529486967319,0,0,0.273376515111542,0,0.136261278151715,0,0,0.16998154348292,0,0.0948511762865051,0,0,9999,0.106491882691384,1.2028203826315
GTEX-XUZC-1826-SM-4BRVO,0,0.347249088862404,0,0,0.207958232186475,0,0.152115530340826,0,0,0.185323523789352,0,0.107353624820944,0,0,9999,0.0971837446289195,1.20886637903036
GTEX-XV7Q-2626-SM-4BRVA,0,0.314071433381792,0.0198109353699485,0.007626495241722,0.151079829512555,0,0.132427856945777,0,0,0.137906100079512,0.054448480113491,0.120018365245052,0,0.0626105041101511,9999,0.10951317333208,1.21122327102379
GTEX-XXEK-2426-SM-4BRUS,0,0.272154291794353,0,0,0.2801405663817,0,0.128113502512692,0,0,0.153374260971692,0,0.142929946082471,0.023287432257092,0,9999,0.102582747301438,1.21739689398687
